"cell_name","family","ref_name","loc","bel","site","site_type","tile","tile_x","tile_y","slr","clock_region","fanout"
"u_dut/lfnst_grid_reg[59][12]","lfnst_grid_reg","FDCE","SLICE_X57Y167","SLICEL.CFF","SLICE_X57Y167","SLICEL","CLEL_R_X37Y167","213","75","","X2Y2",""
"u_dut/lfnst_grid_reg[59][13]","lfnst_grid_reg","FDCE","SLICE_X53Y160","SLICEM.HFF","SLICE_X53Y160","SLICEM","CLEM_X35Y160","202","82","","X1Y2",""
"u_dut/lfnst_grid_reg[59][14]","lfnst_grid_reg","FDCE","SLICE_X54Y164","SLICEL.FFF","SLICE_X54Y164","SLICEL","CLEL_R_X35Y164","204","78","","X1Y2",""
"u_dut/lfnst_grid_reg[59][15]","lfnst_grid_reg","FDCE","SLICE_X59Y150","SLICEL.GFF","SLICE_X59Y150","SLICEL","CLEL_R_X38Y150","218","92","","X2Y2",""
"u_dut/lfnst_grid_reg[59][1]","lfnst_grid_reg","FDCE","SLICE_X55Y150","SLICEM.FFF","SLICE_X55Y150","SLICEM","CLEM_X36Y150","207","92","","X1Y2",""
"u_dut/lfnst_grid_reg[59][2]","lfnst_grid_reg","FDCE","SLICE_X56Y151","SLICEM.DFF","SLICE_X56Y151","SLICEM","CLEM_X37Y151","211","91","","X2Y2",""
"u_dut/lfnst_grid_reg[59][3]","lfnst_grid_reg","FDCE","SLICE_X63Y152","SLICEL.HFF","SLICE_X63Y152","SLICEL","CLEL_R_X41Y152","231","90","","X2Y2",""
"u_dut/lfnst_grid_reg[59][4]","lfnst_grid_reg","FDCE","SLICE_X56Y151","SLICEM.CFF","SLICE_X56Y151","SLICEM","CLEM_X37Y151","211","91","","X2Y2",""
"u_dut/lfnst_grid_reg[59][5]","lfnst_grid_reg","FDCE","SLICE_X63Y152","SLICEL.GFF","SLICE_X63Y152","SLICEL","CLEL_R_X41Y152","231","90","","X2Y2",""
"u_dut/lfnst_grid_reg[59][6]","lfnst_grid_reg","FDCE","SLICE_X66Y157","SLICEM.HFF","SLICE_X66Y157","SLICEM","CLEM_X43Y157","237","85","","X2Y2",""
"u_dut/lfnst_grid_reg[59][7]","lfnst_grid_reg","FDCE","SLICE_X66Y152","SLICEM.DFF","SLICE_X66Y152","SLICEM","CLEM_X43Y152","237","90","","X2Y2",""
"u_dut/lfnst_grid_reg[59][8]","lfnst_grid_reg","FDCE","SLICE_X68Y165","SLICEL.BFF","SLICE_X68Y165","SLICEL","CLEL_R_X44Y165","243","77","","X2Y2",""
"u_dut/lfnst_grid_reg[59][9]","lfnst_grid_reg","FDCE","SLICE_X68Y165","SLICEL.AFF","SLICE_X68Y165","SLICEL","CLEL_R_X44Y165","243","77","","X2Y2",""
"u_dut/lfnst_grid_reg[5][0]","lfnst_grid_reg","FDCE","SLICE_X57Y158","SLICEL.HFF","SLICE_X57Y158","SLICEL","CLEL_R_X37Y158","213","84","","X2Y2",""
"u_dut/lfnst_grid_reg[5][10]","lfnst_grid_reg","FDCE","SLICE_X63Y155","SLICEL.DFF","SLICE_X63Y155","SLICEL","CLEL_R_X41Y155","231","87","","X2Y2",""
"u_dut/lfnst_grid_reg[5][11]","lfnst_grid_reg","FDCE","SLICE_X63Y155","SLICEL.CFF","SLICE_X63Y155","SLICEL","CLEL_R_X41Y155","231","87","","X2Y2",""
"u_dut/lfnst_grid_reg[5][12]","lfnst_grid_reg","FDCE","SLICE_X61Y163","SLICEM.FFF","SLICE_X61Y163","SLICEM","CLEM_X40Y163","225","79","","X2Y2",""
"u_dut/lfnst_grid_reg[5][13]","lfnst_grid_reg","FDCE","SLICE_X58Y152","SLICEM.BFF","SLICE_X58Y152","SLICEM","CLEM_X38Y152","216","90","","X2Y2",""
"u_dut/lfnst_grid_reg[5][14]","lfnst_grid_reg","FDCE","SLICE_X63Y155","SLICEL.BFF","SLICE_X63Y155","SLICEL","CLEL_R_X41Y155","231","87","","X2Y2",""
"u_dut/lfnst_grid_reg[5][15]","lfnst_grid_reg","FDCE","SLICE_X61Y148","SLICEM.DFF","SLICE_X61Y148","SLICEM","CLEM_X40Y148","225","95","","X2Y2",""
"u_dut/lfnst_grid_reg[5][1]","lfnst_grid_reg","FDCE","SLICE_X58Y152","SLICEM.AFF","SLICE_X58Y152","SLICEM","CLEM_X38Y152","216","90","","X2Y2",""
"u_dut/lfnst_grid_reg[5][2]","lfnst_grid_reg","FDCE","SLICE_X55Y151","SLICEM.BFF","SLICE_X55Y151","SLICEM","CLEM_X36Y151","207","91","","X1Y2",""
"u_dut/lfnst_grid_reg[5][3]","lfnst_grid_reg","FDCE","SLICE_X55Y151","SLICEM.AFF","SLICE_X55Y151","SLICEM","CLEM_X36Y151","207","91","","X1Y2",""
"u_dut/lfnst_grid_reg[5][4]","lfnst_grid_reg","FDCE","SLICE_X61Y148","SLICEM.CFF","SLICE_X61Y148","SLICEM","CLEM_X40Y148","225","95","","X2Y2",""
"u_dut/lfnst_grid_reg[5][5]","lfnst_grid_reg","FDCE","SLICE_X63Y155","SLICEL.AFF","SLICE_X63Y155","SLICEL","CLEL_R_X41Y155","231","87","","X2Y2",""
"u_dut/lfnst_grid_reg[5][6]","lfnst_grid_reg","FDCE","SLICE_X63Y162","SLICEL.HFF","SLICE_X63Y162","SLICEL","CLEL_R_X41Y162","231","80","","X2Y2",""
"u_dut/lfnst_grid_reg[5][7]","lfnst_grid_reg","FDCE","SLICE_X63Y162","SLICEL.GFF","SLICE_X63Y162","SLICEL","CLEL_R_X41Y162","231","80","","X2Y2",""
"u_dut/lfnst_grid_reg[5][8]","lfnst_grid_reg","FDCE","SLICE_X63Y162","SLICEL.FFF","SLICE_X63Y162","SLICEL","CLEL_R_X41Y162","231","80","","X2Y2",""
"u_dut/lfnst_grid_reg[5][9]","lfnst_grid_reg","FDCE","SLICE_X63Y162","SLICEL.EFF","SLICE_X63Y162","SLICEL","CLEL_R_X41Y162","231","80","","X2Y2",""
"u_dut/lfnst_grid_reg[60][0]","lfnst_grid_reg","FDCE","SLICE_X55Y156","SLICEM.FFF","SLICE_X55Y156","SLICEM","CLEM_X36Y156","207","86","","X1Y2",""
"u_dut/lfnst_grid_reg[60][10]","lfnst_grid_reg","FDCE","SLICE_X56Y165","SLICEM.HFF","SLICE_X56Y165","SLICEM","CLEM_X37Y165","211","77","","X2Y2",""
"u_dut/lfnst_grid_reg[60][11]","lfnst_grid_reg","FDCE","SLICE_X57Y151","SLICEL.HFF","SLICE_X57Y151","SLICEL","CLEL_R_X37Y151","213","91","","X2Y2",""
"u_dut/lfnst_grid_reg[60][12]","lfnst_grid_reg","FDCE","SLICE_X56Y165","SLICEM.GFF","SLICE_X56Y165","SLICEM","CLEM_X37Y165","211","77","","X2Y2",""
"u_dut/lfnst_grid_reg[60][13]","lfnst_grid_reg","FDCE","SLICE_X55Y156","SLICEM.HFF","SLICE_X55Y156","SLICEM","CLEM_X36Y156","207","86","","X1Y2",""
"u_dut/lfnst_grid_reg[60][14]","lfnst_grid_reg","FDCE","SLICE_X53Y164","SLICEM.DFF","SLICE_X53Y164","SLICEM","CLEM_X35Y164","202","78","","X1Y2",""
"u_dut/lfnst_grid_reg[60][15]","lfnst_grid_reg","FDCE","SLICE_X60Y148","SLICEL.HFF","SLICE_X60Y148","SLICEL","CLEL_R_X39Y148","222","95","","X2Y2",""
"u_dut/lfnst_grid_reg[60][1]","lfnst_grid_reg","FDCE","SLICE_X54Y149","SLICEL.BFF","SLICE_X54Y149","SLICEL","CLEL_R_X35Y149","204","94","","X1Y2",""
"u_dut/lfnst_grid_reg[60][2]","lfnst_grid_reg","FDCE","SLICE_X55Y156","SLICEM.GFF","SLICE_X55Y156","SLICEM","CLEM_X36Y156","207","86","","X1Y2",""
"u_dut/lfnst_grid_reg[60][3]","lfnst_grid_reg","FDCE","SLICE_X63Y154","SLICEL.BFF","SLICE_X63Y154","SLICEL","CLEL_R_X41Y154","231","88","","X2Y2",""
"u_dut/lfnst_grid_reg[60][4]","lfnst_grid_reg","FDCE","SLICE_X57Y151","SLICEL.GFF","SLICE_X57Y151","SLICEL","CLEL_R_X37Y151","213","91","","X2Y2",""
"u_dut/lfnst_grid_reg[60][5]","lfnst_grid_reg","FDCE","SLICE_X63Y154","SLICEL.AFF","SLICE_X63Y154","SLICEL","CLEL_R_X41Y154","231","88","","X2Y2",""
"u_dut/lfnst_grid_reg[60][6]","lfnst_grid_reg","FDCE","SLICE_X66Y158","SLICEM.HFF","SLICE_X66Y158","SLICEM","CLEM_X43Y158","237","84","","X2Y2",""
"u_dut/lfnst_grid_reg[60][7]","lfnst_grid_reg","FDCE","SLICE_X66Y158","SLICEM.GFF","SLICE_X66Y158","SLICEM","CLEM_X43Y158","237","84","","X2Y2",""
"u_dut/lfnst_grid_reg[60][8]","lfnst_grid_reg","FDCE","SLICE_X67Y165","SLICEM.FFF","SLICE_X67Y165","SLICEM","CLEM_X44Y165","241","77","","X2Y2",""
"u_dut/lfnst_grid_reg[60][9]","lfnst_grid_reg","FDCE","SLICE_X67Y165","SLICEM.EFF","SLICE_X67Y165","SLICEM","CLEM_X44Y165","241","77","","X2Y2",""
"u_dut/lfnst_grid_reg[61][0]","lfnst_grid_reg","FDCE","SLICE_X53Y160","SLICEM.CFF","SLICE_X53Y160","SLICEM","CLEM_X35Y160","202","82","","X1Y2",""
"u_dut/lfnst_grid_reg[61][10]","lfnst_grid_reg","FDCE","SLICE_X56Y163","SLICEM.DFF","SLICE_X56Y163","SLICEM","CLEM_X37Y163","211","79","","X2Y2",""
"u_dut/lfnst_grid_reg[61][11]","lfnst_grid_reg","FDCE","SLICE_X59Y156","SLICEL.HFF","SLICE_X59Y156","SLICEL","CLEL_R_X38Y156","218","86","","X2Y2",""
"u_dut/lfnst_grid_reg[61][12]","lfnst_grid_reg","FDCE","SLICE_X56Y168","SLICEM.DFF","SLICE_X56Y168","SLICEM","CLEM_X37Y168","211","74","","X2Y2",""
"u_dut/lfnst_grid_reg[61][13]","lfnst_grid_reg","FDCE","SLICE_X53Y160","SLICEM.DFF","SLICE_X53Y160","SLICEM","CLEM_X35Y160","202","82","","X1Y2",""
"u_dut/lfnst_grid_reg[61][14]","lfnst_grid_reg","FDCE","SLICE_X53Y164","SLICEM.HFF","SLICE_X53Y164","SLICEM","CLEM_X35Y164","202","78","","X1Y2",""
"u_dut/lfnst_grid_reg[61][15]","lfnst_grid_reg","FDCE","SLICE_X60Y149","SLICEL.DFF","SLICE_X60Y149","SLICEL","CLEL_R_X39Y149","222","94","","X2Y2",""
"u_dut/lfnst_grid_reg[61][1]","lfnst_grid_reg","FDCE","SLICE_X56Y149","SLICEM.DFF","SLICE_X56Y149","SLICEM","CLEM_X37Y149","211","94","","X2Y2",""
"u_dut/lfnst_grid_reg[61][2]","lfnst_grid_reg","FDCE","SLICE_X57Y151","SLICEL.BFF","SLICE_X57Y151","SLICEL","CLEL_R_X37Y151","213","91","","X2Y2",""
"u_dut/lfnst_grid_reg[61][3]","lfnst_grid_reg","FDCE","SLICE_X64Y152","SLICEL.BFF","SLICE_X64Y152","SLICEL","CLEL_L_X42Y152","232","90","","X2Y2",""
"u_dut/lfnst_grid_reg[61][4]","lfnst_grid_reg","FDCE","SLICE_X57Y151","SLICEL.AFF","SLICE_X57Y151","SLICEL","CLEL_R_X37Y151","213","91","","X2Y2",""
"u_dut/lfnst_grid_reg[61][5]","lfnst_grid_reg","FDCE","SLICE_X59Y156","SLICEL.GFF","SLICE_X59Y156","SLICEL","CLEL_R_X38Y156","218","86","","X2Y2",""
"u_dut/lfnst_grid_reg[61][6]","lfnst_grid_reg","FDCE","SLICE_X66Y160","SLICEM.HFF","SLICE_X66Y160","SLICEM","CLEM_X43Y160","237","82","","X2Y2",""
"u_dut/lfnst_grid_reg[61][7]","lfnst_grid_reg","FDCE","SLICE_X66Y160","SLICEM.GFF","SLICE_X66Y160","SLICEM","CLEM_X43Y160","237","82","","X2Y2",""
"u_dut/lfnst_grid_reg[61][8]","lfnst_grid_reg","FDCE","SLICE_X67Y166","SLICEM.DFF","SLICE_X67Y166","SLICEM","CLEM_X44Y166","241","76","","X2Y2",""
"u_dut/lfnst_grid_reg[61][9]","lfnst_grid_reg","FDCE","SLICE_X67Y166","SLICEM.CFF","SLICE_X67Y166","SLICEM","CLEM_X44Y166","241","76","","X2Y2",""
"u_dut/lfnst_grid_reg[62][0]","lfnst_grid_reg","FDCE","SLICE_X53Y161","SLICEM.GFF","SLICE_X53Y161","SLICEM","CLEM_X35Y161","202","81","","X1Y2",""
"u_dut/lfnst_grid_reg[62][10]","lfnst_grid_reg","FDCE","SLICE_X57Y166","SLICEL.HFF","SLICE_X57Y166","SLICEL","CLEL_R_X37Y166","213","76","","X2Y2",""
"u_dut/lfnst_grid_reg[62][11]","lfnst_grid_reg","FDCE","SLICE_X59Y152","SLICEL.DFF","SLICE_X59Y152","SLICEL","CLEL_R_X38Y152","218","90","","X2Y2",""
"u_dut/lfnst_grid_reg[62][12]","lfnst_grid_reg","FDCE","SLICE_X57Y166","SLICEL.GFF","SLICE_X57Y166","SLICEL","CLEL_R_X37Y166","213","76","","X2Y2",""
"u_dut/lfnst_grid_reg[62][13]","lfnst_grid_reg","FDCE","SLICE_X53Y161","SLICEM.HFF","SLICE_X53Y161","SLICEM","CLEM_X35Y161","202","81","","X1Y2",""
"u_dut/lfnst_grid_reg[62][14]","lfnst_grid_reg","FDCE","SLICE_X54Y164","SLICEL.BFF","SLICE_X54Y164","SLICEL","CLEL_R_X35Y164","204","78","","X1Y2",""
"u_dut/lfnst_grid_reg[62][15]","lfnst_grid_reg","FDCE","SLICE_X60Y148","SLICEL.DFF","SLICE_X60Y148","SLICEL","CLEL_R_X39Y148","222","95","","X2Y2",""
"u_dut/lfnst_grid_reg[62][1]","lfnst_grid_reg","FDCE","SLICE_X54Y150","SLICEL.HFF","SLICE_X54Y150","SLICEL","CLEL_R_X35Y150","204","92","","X1Y2",""
"u_dut/lfnst_grid_reg[62][2]","lfnst_grid_reg","FDCE","SLICE_X56Y152","SLICEM.BFF","SLICE_X56Y152","SLICEM","CLEM_X37Y152","211","90","","X2Y2",""
"u_dut/lfnst_grid_reg[62][3]","lfnst_grid_reg","FDCE","SLICE_X63Y154","SLICEL.HFF","SLICE_X63Y154","SLICEL","CLEL_R_X41Y154","231","88","","X2Y2",""
"u_dut/lfnst_grid_reg[62][4]","lfnst_grid_reg","FDCE","SLICE_X59Y152","SLICEL.CFF","SLICE_X59Y152","SLICEL","CLEL_R_X38Y152","218","90","","X2Y2",""
"u_dut/lfnst_grid_reg[62][5]","lfnst_grid_reg","FDCE","SLICE_X63Y154","SLICEL.GFF","SLICE_X63Y154","SLICEL","CLEL_R_X41Y154","231","88","","X2Y2",""
"u_dut/lfnst_grid_reg[62][6]","lfnst_grid_reg","FDCE","SLICE_X66Y158","SLICEM.DFF","SLICE_X66Y158","SLICEM","CLEM_X43Y158","237","84","","X2Y2",""
"u_dut/lfnst_grid_reg[62][7]","lfnst_grid_reg","FDCE","SLICE_X66Y158","SLICEM.CFF","SLICE_X66Y158","SLICEM","CLEM_X43Y158","237","84","","X2Y2",""
"u_dut/lfnst_grid_reg[62][8]","lfnst_grid_reg","FDCE","SLICE_X66Y166","SLICEM.HFF","SLICE_X66Y166","SLICEM","CLEM_X43Y166","237","76","","X2Y2",""
"u_dut/lfnst_grid_reg[62][9]","lfnst_grid_reg","FDCE","SLICE_X66Y166","SLICEM.GFF","SLICE_X66Y166","SLICEM","CLEM_X43Y166","237","76","","X2Y2",""
"u_dut/lfnst_grid_reg[63][0]","lfnst_grid_reg","FDCE","SLICE_X55Y164","SLICEM.BFF","SLICE_X55Y164","SLICEM","CLEM_X36Y164","207","78","","X1Y2",""
"u_dut/lfnst_grid_reg[63][10]","lfnst_grid_reg","FDCE","SLICE_X55Y164","SLICEM.DFF","SLICE_X55Y164","SLICEM","CLEM_X36Y164","207","78","","X1Y2",""
"u_dut/lfnst_grid_reg[63][11]","lfnst_grid_reg","FDCE","SLICE_X59Y151","SLICEL.BFF","SLICE_X59Y151","SLICEL","CLEL_R_X38Y151","218","91","","X2Y2",""
"u_dut/lfnst_grid_reg[63][12]","lfnst_grid_reg","FDCE","SLICE_X56Y167","SLICEM.BFF","SLICE_X56Y167","SLICEM","CLEM_X37Y167","211","75","","X2Y2",""
"u_dut/lfnst_grid_reg[63][13]","lfnst_grid_reg","FDCE","SLICE_X53Y157","SLICEM.DFF","SLICE_X53Y157","SLICEM","CLEM_X35Y157","202","85","","X1Y2",""
"u_dut/lfnst_grid_reg[63][14]","lfnst_grid_reg","FDCE","SLICE_X55Y164","SLICEM.CFF","SLICE_X55Y164","SLICEM","CLEM_X36Y164","207","78","","X1Y2",""
"u_dut/lfnst_grid_reg[63][15]","lfnst_grid_reg","FDCE","SLICE_X64Y148","SLICEL.DFF","SLICE_X64Y148","SLICEL","CLEL_L_X42Y148","232","95","","X2Y2",""
"u_dut/lfnst_grid_reg[63][1]","lfnst_grid_reg","FDCE","SLICE_X54Y149","SLICEL.HFF","SLICE_X54Y149","SLICEL","CLEL_R_X35Y149","204","94","","X1Y2",""
"u_dut/lfnst_grid_reg[63][2]","lfnst_grid_reg","FDCE","SLICE_X53Y152","SLICEM.HFF","SLICE_X53Y152","SLICEM","CLEM_X35Y152","202","90","","X1Y2",""
"u_dut/lfnst_grid_reg[63][3]","lfnst_grid_reg","FDCE","SLICE_X60Y153","SLICEL.BFF","SLICE_X60Y153","SLICEL","CLEL_R_X39Y153","222","89","","X2Y2",""
"u_dut/lfnst_grid_reg[63][4]","lfnst_grid_reg","FDCE","SLICE_X59Y151","SLICEL.AFF","SLICE_X59Y151","SLICEL","CLEL_R_X38Y151","218","91","","X2Y2",""
"u_dut/lfnst_grid_reg[63][5]","lfnst_grid_reg","FDCE","SLICE_X60Y153","SLICEL.AFF","SLICE_X60Y153","SLICEL","CLEL_R_X39Y153","222","89","","X2Y2",""
"u_dut/lfnst_grid_reg[63][6]","lfnst_grid_reg","FDCE","SLICE_X66Y161","SLICEM.FFF","SLICE_X66Y161","SLICEM","CLEM_X43Y161","237","81","","X2Y2",""
"u_dut/lfnst_grid_reg[63][7]","lfnst_grid_reg","FDCE","SLICE_X66Y161","SLICEM.EFF","SLICE_X66Y161","SLICEM","CLEM_X43Y161","237","81","","X2Y2",""
"u_dut/lfnst_grid_reg[63][8]","lfnst_grid_reg","FDCE","SLICE_X68Y165","SLICEL.HFF","SLICE_X68Y165","SLICEL","CLEL_R_X44Y165","243","77","","X2Y2",""
"u_dut/lfnst_grid_reg[63][9]","lfnst_grid_reg","FDCE","SLICE_X67Y165","SLICEM.DFF","SLICE_X67Y165","SLICEM","CLEM_X44Y165","241","77","","X2Y2",""
"u_dut/lfnst_grid_reg[6][0]","lfnst_grid_reg","FDCE","SLICE_X61Y154","SLICEM.BFF2","SLICE_X61Y154","SLICEM","CLEM_X40Y154","225","88","","X2Y2",""
"u_dut/lfnst_grid_reg[6][10]","lfnst_grid_reg","FDCE","SLICE_X61Y154","SLICEM.DFF","SLICE_X61Y154","SLICEM","CLEM_X40Y154","225","88","","X2Y2",""
"u_dut/lfnst_grid_reg[6][11]","lfnst_grid_reg","FDCE","SLICE_X62Y151","SLICEM.DFF","SLICE_X62Y151","SLICEM","CLEM_X41Y151","229","91","","X2Y2",""
"u_dut/lfnst_grid_reg[6][12]","lfnst_grid_reg","FDCE","SLICE_X63Y152","SLICEL.BFF","SLICE_X63Y152","SLICEL","CLEL_R_X41Y152","231","90","","X2Y2",""
"u_dut/lfnst_grid_reg[6][13]","lfnst_grid_reg","FDCE","SLICE_X61Y154","SLICEM.CFF","SLICE_X61Y154","SLICEM","CLEM_X40Y154","225","88","","X2Y2",""
"u_dut/lfnst_grid_reg[6][14]","lfnst_grid_reg","FDCE","SLICE_X63Y152","SLICEL.AFF","SLICE_X63Y152","SLICEL","CLEL_R_X41Y152","231","90","","X2Y2",""
"u_dut/lfnst_grid_reg[6][15]","lfnst_grid_reg","FDCE","SLICE_X62Y151","SLICEM.CFF","SLICE_X62Y151","SLICEM","CLEM_X41Y151","229","91","","X2Y2",""
"u_dut/lfnst_grid_reg[6][1]","lfnst_grid_reg","FDCE","SLICE_X61Y150","SLICEM.DFF","SLICE_X61Y150","SLICEM","CLEM_X40Y150","225","92","","X2Y2",""
"u_dut/lfnst_grid_reg[6][2]","lfnst_grid_reg","FDCE","SLICE_X57Y150","SLICEL.HFF","SLICE_X57Y150","SLICEL","CLEL_R_X37Y150","213","92","","X2Y2",""
"u_dut/lfnst_grid_reg[6][3]","lfnst_grid_reg","FDCE","SLICE_X57Y150","SLICEL.GFF","SLICE_X57Y150","SLICEL","CLEL_R_X37Y150","213","92","","X2Y2",""
"u_dut/lfnst_grid_reg[6][4]","lfnst_grid_reg","FDCE","SLICE_X65Y150","SLICEL.DFF","SLICE_X65Y150","SLICEL","CLEL_R_X42Y150","234","92","","X2Y2",""
"u_dut/lfnst_grid_reg[6][5]","lfnst_grid_reg","FDCE","SLICE_X62Y151","SLICEM.BFF","SLICE_X62Y151","SLICEM","CLEM_X41Y151","229","91","","X2Y2",""
"u_dut/lfnst_grid_reg[6][6]","lfnst_grid_reg","FDCE","SLICE_X65Y151","SLICEL.DFF","SLICE_X65Y151","SLICEL","CLEL_R_X42Y151","234","91","","X2Y2",""
"u_dut/lfnst_grid_reg[6][7]","lfnst_grid_reg","FDCE","SLICE_X65Y151","SLICEL.CFF","SLICE_X65Y151","SLICEL","CLEL_R_X42Y151","234","91","","X2Y2",""
"u_dut/lfnst_grid_reg[6][8]","lfnst_grid_reg","FDCE","SLICE_X66Y153","SLICEM.HFF","SLICE_X66Y153","SLICEM","CLEM_X43Y153","237","89","","X2Y2",""
"u_dut/lfnst_grid_reg[6][9]","lfnst_grid_reg","FDCE","SLICE_X65Y151","SLICEL.BFF","SLICE_X65Y151","SLICEL","CLEL_R_X42Y151","234","91","","X2Y2",""
"u_dut/lfnst_grid_reg[7][0]","lfnst_grid_reg","FDCE","SLICE_X59Y155","SLICEL.AFF","SLICE_X59Y155","SLICEL","CLEL_R_X38Y155","218","87","","X2Y2",""
"u_dut/lfnst_grid_reg[7][10]","lfnst_grid_reg","FDCE","SLICE_X58Y155","SLICEM.HFF","SLICE_X58Y155","SLICEM","CLEM_X38Y155","216","87","","X2Y2",""
"u_dut/lfnst_grid_reg[7][11]","lfnst_grid_reg","FDCE","SLICE_X61Y149","SLICEM.DFF","SLICE_X61Y149","SLICEM","CLEM_X40Y149","225","94","","X2Y2",""
"u_dut/lfnst_grid_reg[7][12]","lfnst_grid_reg","FDCE","SLICE_X61Y163","SLICEM.DFF","SLICE_X61Y163","SLICEM","CLEM_X40Y163","225","79","","X2Y2",""
"u_dut/lfnst_grid_reg[7][13]","lfnst_grid_reg","FDCE","SLICE_X58Y155","SLICEM.GFF","SLICE_X58Y155","SLICEM","CLEM_X38Y155","216","87","","X2Y2",""
"u_dut/lfnst_grid_reg[7][14]","lfnst_grid_reg","FDCE","SLICE_X59Y155","SLICEL.BFF","SLICE_X59Y155","SLICEL","CLEL_R_X38Y155","218","87","","X2Y2",""
"u_dut/lfnst_grid_reg[7][15]","lfnst_grid_reg","FDCE","SLICE_X61Y149","SLICEM.CFF","SLICE_X61Y149","SLICEM","CLEM_X40Y149","225","94","","X2Y2",""
"u_dut/lfnst_grid_reg[7][1]","lfnst_grid_reg","FDCE","SLICE_X58Y151","SLICEM.DFF","SLICE_X58Y151","SLICEM","CLEM_X38Y151","216","91","","X2Y2",""
"u_dut/lfnst_grid_reg[7][2]","lfnst_grid_reg","FDCE","SLICE_X54Y151","SLICEL.HFF","SLICE_X54Y151","SLICEL","CLEL_R_X35Y151","204","91","","X1Y2",""
"u_dut/lfnst_grid_reg[7][3]","lfnst_grid_reg","FDCE","SLICE_X54Y151","SLICEL.GFF","SLICE_X54Y151","SLICEL","CLEL_R_X35Y151","204","91","","X1Y2",""
"u_dut/lfnst_grid_reg[7][4]","lfnst_grid_reg","FDCE","SLICE_X64Y155","SLICEL.BFF","SLICE_X64Y155","SLICEL","CLEL_L_X42Y155","232","87","","X2Y2",""
"u_dut/lfnst_grid_reg[7][5]","lfnst_grid_reg","FDCE","SLICE_X65Y156","SLICEL.HFF","SLICE_X65Y156","SLICEL","CLEL_R_X42Y156","234","86","","X2Y2",""
"u_dut/lfnst_grid_reg[7][6]","lfnst_grid_reg","FDCE","SLICE_X65Y156","SLICEL.GFF","SLICE_X65Y156","SLICEL","CLEL_R_X42Y156","234","86","","X2Y2",""
"u_dut/lfnst_grid_reg[7][7]","lfnst_grid_reg","FDCE","SLICE_X65Y156","SLICEL.FFF","SLICE_X65Y156","SLICEL","CLEL_R_X42Y156","234","86","","X2Y2",""
"u_dut/lfnst_grid_reg[7][8]","lfnst_grid_reg","FDCE","SLICE_X69Y163","SLICEL.HFF","SLICE_X69Y163","SLICEL","CLEL_L_X45Y163","244","79","","X2Y2",""
"u_dut/lfnst_grid_reg[7][9]","lfnst_grid_reg","FDCE","SLICE_X61Y163","SLICEM.CFF","SLICE_X61Y163","SLICEM","CLEM_X40Y163","225","79","","X2Y2",""
"u_dut/lfnst_grid_reg[8][0]","lfnst_grid_reg","FDCE","SLICE_X62Y160","SLICEM.HFF2","SLICE_X62Y160","SLICEM","CLEM_X41Y160","229","82","","X2Y2",""
"u_dut/lfnst_grid_reg[8][10]","lfnst_grid_reg","FDCE","SLICE_X62Y160","SLICEM.HFF","SLICE_X62Y160","SLICEM","CLEM_X41Y160","229","82","","X2Y2",""
"u_dut/lfnst_grid_reg[8][11]","lfnst_grid_reg","FDCE","SLICE_X62Y166","SLICEM.HFF","SLICE_X62Y166","SLICEM","CLEM_X41Y166","229","76","","X2Y2",""
"u_dut/lfnst_grid_reg[8][12]","lfnst_grid_reg","FDCE","SLICE_X62Y160","SLICEM.GFF","SLICE_X62Y160","SLICEM","CLEM_X41Y160","229","82","","X2Y2",""
"u_dut/lfnst_grid_reg[8][13]","lfnst_grid_reg","FDCE","SLICE_X56Y156","SLICEM.HFF","SLICE_X56Y156","SLICEM","CLEM_X37Y156","211","86","","X2Y2",""
"u_dut/lfnst_grid_reg[8][14]","lfnst_grid_reg","FDCE","SLICE_X61Y156","SLICEM.DFF","SLICE_X61Y156","SLICEM","CLEM_X40Y156","225","86","","X2Y2",""
"u_dut/lfnst_grid_reg[8][15]","lfnst_grid_reg","FDCE","SLICE_X61Y156","SLICEM.CFF","SLICE_X61Y156","SLICEM","CLEM_X40Y156","225","86","","X2Y2",""
"u_dut/lfnst_grid_reg[8][1]","lfnst_grid_reg","FDCE","SLICE_X59Y161","SLICEL.FFF","SLICE_X59Y161","SLICEL","CLEL_R_X38Y161","218","81","","X2Y2",""
"u_dut/lfnst_grid_reg[8][2]","lfnst_grid_reg","FDCE","SLICE_X59Y161","SLICEL.EFF","SLICE_X59Y161","SLICEL","CLEL_R_X38Y161","218","81","","X2Y2",""
"u_dut/lfnst_grid_reg[8][3]","lfnst_grid_reg","FDCE","SLICE_X62Y160","SLICEM.FFF","SLICE_X62Y160","SLICEM","CLEM_X41Y160","229","82","","X2Y2",""
"u_dut/lfnst_grid_reg[8][4]","lfnst_grid_reg","FDCE","SLICE_X61Y156","SLICEM.BFF","SLICE_X61Y156","SLICEM","CLEM_X40Y156","225","86","","X2Y2",""
"u_dut/lfnst_grid_reg[8][5]","lfnst_grid_reg","FDCE","SLICE_X61Y156","SLICEM.AFF","SLICE_X61Y156","SLICEM","CLEM_X40Y156","225","86","","X2Y2",""
"u_dut/lfnst_grid_reg[8][6]","lfnst_grid_reg","FDCE","SLICE_X69Y162","SLICEL.DFF","SLICE_X69Y162","SLICEL","CLEL_L_X45Y162","244","80","","X2Y2",""
