"endpoint","startpoint","slack","path_group","launch_clock","capture_clock","start_cell","start_ref","start_hierarchy","end_cell","end_ref","end_hierarchy","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","routing_fraction","start_loc","end_loc","start_clock_region","end_clock_region","raw_structural_signature","normalized_structural_signature","classification_bucket","source_family","endpoint_family","violation_magnitude_ns"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][12]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.022000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.218000000","1.538000000","1.756000000","0.875854214","SLICE_X72Y120","SLICE_X91Y76","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][12]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.022000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][13]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[61]/C","-0.008000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[61]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.722000000","1.801000000","0.956135480","SLICE_X69Y131","SLICE_X91Y73","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[61]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][13]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.008000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][14]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][14]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.218000000","1.537000000","1.755000000","0.875783476","SLICE_X72Y120","SLICE_X97Y84","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][14]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][15]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.077000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][15]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.218000000","1.591000000","1.809000000","0.879491432","SLICE_X72Y120","SLICE_X92Y74","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][15]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.077000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][4]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.022000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][4]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.218000000","1.538000000","1.756000000","0.875854214","SLICE_X72Y120","SLICE_X91Y76","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][4]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.022000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][5]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][5]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.218000000","1.537000000","1.755000000","0.875783476","SLICE_X72Y120","SLICE_X97Y84","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][5]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][9]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.061000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][9]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.218000000","1.579000000","1.797000000","0.878686700","SLICE_X72Y120","SLICE_X92Y76","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][9]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.061000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][15][9]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]/C","-0.077000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][15][9]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.721000000","1.800000000","0.956111111","SLICE_X72Y132","SLICE_X92Y76","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][15][9]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.077000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][16][11]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[11]/C","-0.054000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[11]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][16][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.699000000","1.778000000","0.955568054","SLICE_X72Y139","SLICE_X89Y96","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[11]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][16][11]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.054000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][16][15]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[15]/C","-0.011000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[15]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][16][15]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.651000000","1.730000000","0.954335260","SLICE_X72Y140","SLICE_X90Y103","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[15]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][16][15]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.011000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][18][14]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]/C","-0.097000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][18][14]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.738000000","1.817000000","0.956521739","SLICE_X68Y137","SLICE_X96Y99","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][18][14]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.097000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][18][9]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[41]/C","-0.058000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[41]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][18][9]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.818000000","1.897000000","0.958355298","SLICE_X72Y138","SLICE_X96Y96","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[41]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][18][9]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.058000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][19][1]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]/C","-0.010000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.579000000","1.658000000","0.952352232","SLICE_X68Y137","SLICE_X89Y100","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][19][1]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.010000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][19][3]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]/C","-0.075000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.833000000","1.912000000","0.958682008","SLICE_X72Y137","SLICE_X94Y100","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][19][3]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.075000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][1][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]/C","-0.076000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][1][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.734000000","1.813000000","0.956425814","SLICE_X70Y137","SLICE_X86Y77","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][1][0]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.076000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][20][8]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[8]/C","-0.039000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[8]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][20][8]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.603000000","1.682000000","0.953032105","SLICE_X70Y135","SLICE_X89Y97","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[8]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][20][8]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.039000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][21][0]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.054000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][21][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.213000000","1.583000000","1.796000000","0.881403118","SLICE_X72Y120","SLICE_X96Y83","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][21][0]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.054000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][21][10]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]/C","-0.019000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][21][10]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.710000000","1.789000000","0.955841252","SLICE_X72Y140","SLICE_X89Y85","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][21][10]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.019000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][21][12]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][21][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.213000000","1.525000000","1.738000000","0.877445339","SLICE_X72Y120","SLICE_X94Y83","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][21][12]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][21][1]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.054000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][21][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.213000000","1.583000000","1.796000000","0.881403118","SLICE_X72Y120","SLICE_X96Y83","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][21][1]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.054000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][21][3]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.054000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][21][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.213000000","1.583000000","1.796000000","0.881403118","SLICE_X72Y120","SLICE_X96Y83","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][21][3]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.054000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][21][9]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]/C","-0.078000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][21][9]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.726000000","1.805000000","0.956232687","SLICE_X72Y137","SLICE_X89Y85","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][21][9]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.078000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][23][0]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.058000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][23][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.213000000","1.574000000","1.787000000","0.880805820","SLICE_X72Y120","SLICE_X96Y89","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][23][0]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.058000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][23][1]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]/C","-0.105000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][23][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.770000000","1.849000000","0.957274202","SLICE_X68Y137","SLICE_X94Y89","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][23][1]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.105000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][23][2]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.058000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][23][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.213000000","1.574000000","1.787000000","0.880805820","SLICE_X72Y120","SLICE_X96Y89","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][23][2]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.058000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][23][3]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]/C","-0.005000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][23][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.716000000","1.795000000","0.955988858","SLICE_X72Y137","SLICE_X94Y94","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][23][3]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.005000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][23][4]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.058000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][23][4]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.213000000","1.574000000","1.787000000","0.880805820","SLICE_X72Y120","SLICE_X96Y89","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][23][4]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.058000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][2]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[2]/C","-0.081000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[2]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][24][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.714000000","1.793000000","0.955939766","SLICE_X69Y133","SLICE_X91Y109","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[2]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][24][2]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.081000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[32]/C","-0.045000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[32]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][26][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.797000000","1.876000000","0.957889126","SLICE_X68Y136","SLICE_X96Y106","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[32]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[2][26][0]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.045000000"
