"endpoint","startpoint","slack","path_group","launch_clock","capture_clock","start_cell","start_ref","start_hierarchy","end_cell","end_ref","end_hierarchy","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","routing_fraction","start_loc","end_loc","start_clock_region","end_clock_region","raw_structural_signature","normalized_structural_signature","classification_bucket","source_family","endpoint_family","violation_magnitude_ns"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][35][6]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.020000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][35][6]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.350000000","1.486000000","1.836000000","0.809368192","SLICE_X80Y64","SLICE_X77Y9","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.020000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][37][3]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.014000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][37][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.237000000","1.565000000","1.802000000","0.868479467","SLICE_X80Y64","SLICE_X82Y20","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.014000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][38][4]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][38][4]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.668000000","1.747000000","0.954779622","SLICE_X77Y76","SLICE_X82Y17","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][46][4]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]/C","-0.005000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][4]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.681000000","1.760000000","0.955113636","SLICE_X77Y76","SLICE_X76Y25","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.005000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][50][14]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]/C","-0.052000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][50][14]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.078000000","1.856000000","1.934000000","0.959669080","SLICE_X79Y76","SLICE_X98Y38","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.052000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][57][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]/C","-0.059000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][57][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.078000000","1.826000000","1.904000000","0.959033613","SLICE_X79Y72","SLICE_X52Y40","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.059000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][57][11]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][57][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.078000000","1.790000000","1.868000000","0.958244111","SLICE_X79Y76","SLICE_X57Y36","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][5][13]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","-0.004000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][5][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.316000000","1.619000000","1.935000000","0.836692506","SLICE_X82Y51","SLICE_X50Y28","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.004000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][5][14]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","-0.003000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][5][14]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.316000000","1.615000000","1.931000000","0.836354221","SLICE_X82Y51","SLICE_X51Y28","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.003000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][5][5]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","-0.004000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][5][5]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.316000000","1.619000000","1.935000000","0.836692506","SLICE_X82Y51","SLICE_X50Y28","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.004000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][5][8]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","-0.004000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][5][8]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.316000000","1.619000000","1.935000000","0.836692506","SLICE_X82Y51","SLICE_X50Y28","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.004000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][60][11]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.005000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][60][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.238000000","1.701000000","1.939000000","0.877256318","SLICE_X82Y48","SLICE_X50Y38","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.005000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][60][12]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[12]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[12]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][60][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.720000000","1.799000000","0.956086715","SLICE_X77Y76","SLICE_X56Y28","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][60][13]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.005000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][60][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.238000000","1.701000000","1.939000000","0.877256318","SLICE_X82Y48","SLICE_X50Y38","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.005000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][62][10]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]/C","-0.027000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[2][62][10]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.916000000","1.995000000","0.960401003","SLICE_X83Y78","SLICE_X49Y36","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.027000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][0][12]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[12]/C","-0.047000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[12]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][0][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.824000000","1.903000000","0.958486600","SLICE_X77Y76","SLICE_X54Y19","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.047000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][11][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]/C","-0.070000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][11][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.788000000","1.867000000","0.957686127","SLICE_X77Y77","SLICE_X64Y14","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.070000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][15][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]/C","-0.107000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][15][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.825000000","1.904000000","0.958508403","SLICE_X77Y77","SLICE_X63Y16","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.107000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][16][13]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]/C","-0.047000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][16][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.704000000","1.783000000","0.955692653","SLICE_X76Y76","SLICE_X80Y5","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.047000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][18][4]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]/C","-0.061000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][18][4]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.750000000","1.829000000","0.956806998","SLICE_X77Y76","SLICE_X77Y7","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.061000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][19][14]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.017000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][19][14]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.292000000","1.550000000","1.842000000","0.841476656","SLICE_X82Y48","SLICE_X82Y10","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.017000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][19][15]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.017000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][19][15]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.292000000","1.550000000","1.842000000","0.841476656","SLICE_X82Y48","SLICE_X82Y10","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.017000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][19][1]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.017000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][19][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.292000000","1.550000000","1.842000000","0.841476656","SLICE_X82Y48","SLICE_X82Y10","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.017000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][25][11]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]/C","-0.011000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][25][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.078000000","1.744000000","1.822000000","0.957189901","SLICE_X79Y76","SLICE_X88Y13","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.011000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][29][10]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]/C","-0.009000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][29][10]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.836000000","1.915000000","0.958746736","SLICE_X78Y75","SLICE_X94Y19","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.009000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][31][15]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[63]/C","-0.046000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[63]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][31][15]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.707000000","1.786000000","0.955767077","SLICE_X78Y78","SLICE_X88Y15","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.046000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][32][13]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]/C","-0.028000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][32][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.727000000","1.806000000","0.956256921","SLICE_X76Y76","SLICE_X71Y10","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.028000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][36][13]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]/C","-0.050000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][36][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.733000000","1.812000000","0.956401766","SLICE_X76Y76","SLICE_X74Y15","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.050000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][40][6]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.002000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][40][6]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.442000000","1.790000000","0.805586592","SLICE_X79Y60","SLICE_X69Y20","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.002000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][40][9]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.002000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][40][9]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.442000000","1.790000000","0.805586592","SLICE_X79Y60","SLICE_X69Y20","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.002000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][41][0]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.044000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][41][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.443000000","1.791000000","0.805695142","SLICE_X79Y60","SLICE_X79Y33","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.044000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][41][11]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][41][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.433000000","1.781000000","0.804604155","SLICE_X79Y60","SLICE_X73Y18","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][41][2]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][41][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.420000000","1.768000000","0.803167421","SLICE_X79Y60","SLICE_X77Y33","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][41][7]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][41][7]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.433000000","1.781000000","0.804604155","SLICE_X79Y60","SLICE_X73Y18","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][42][11]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.042000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][42][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.452000000","1.800000000","0.806666667","SLICE_X79Y60","SLICE_X78Y30","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.042000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[3][43][3]/CE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]/C","-0.031000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_slot_q_reg[0]","FDCE","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[3][43][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.348000000","1.444000000","1.792000000","0.805803571","SLICE_X79Y60","SLICE_X78Y33","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.031000000"
