"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","u_dut/u_unified_p4_kernel/product_q_reg_i_2_psdsp","3","-0.186000000","0.004384104","0.082000000","0.054000000","0.082000000","0.082000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","u_dut/u_unified_p4_kernel/product_q_reg_i_3_psdsp","4","-0.263000000","0.006199029","0.080000000","0.056000000","0.080000000","0.080000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","u_dut/u_unified_p4_kernel/product_q_reg_i_3_psdsp_1","1","-0.096000000","0.002262763","0.096000000","0.096000000","0.096000000","0.096000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","u_dut/u_unified_p4_kernel/product_q_reg_i_3_psdsp_3","1","-0.078000000","0.001838495","0.078000000","0.078000000","0.078000000","0.078000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","u_dut/u_unified_p4_kernel/product_q_reg_i_7_psdsp","2","-0.119000000","0.002804884","0.062000000","0.057000000","0.062000000","0.062000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__6","u_dut/u_unified_p4_kernel/product_q_reg_i_2_psdsp","1","-0.010000000","0.000235705","0.010000000","0.010000000","0.010000000","0.010000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__6","u_dut/u_unified_p4_kernel/product_q_reg_i_5_psdsp","2","-0.017000000","0.000400698","0.009000000","0.008000000","0.009000000","0.009000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__6","u_dut/u_unified_p4_kernel/product_q_reg_i_8_psdsp","1","-0.095000000","0.002239193","0.095000000","0.095000000","0.095000000","0.095000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__7","u_dut/u_unified_p4_kernel/product_q_reg_i_7_psdsp","1","-0.038000000","0.000895677","0.038000000","0.038000000","0.038000000","0.038000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8","u_dut/u_unified_p4_kernel/product_q_reg_i_5_psdsp","1","-0.005000000","0.000117852","0.005000000","0.005000000","0.005000000","0.005000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8","u_dut/u_unified_p4_kernel/product_q_reg_i_6_psdsp","1","-0.021000000","0.000494979","0.021000000","0.021000000","0.021000000","0.021000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__9","u_dut/u_unified_p4_kernel/product_q_reg_i_5_psdsp","1","-0.007000000","0.000164993","0.007000000","0.007000000","0.007000000","0.007000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg","u_dut/u_unified_p4_kernel/product_q_reg_i_6_psdsp","1","-0.053000000","0.001249234","0.053000000","0.053000000","0.053000000","0.053000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_slot_q_reg_rep__2","u_dut/u_unified_p4_kernel/s0_input_q_reg","1","-0.020000000","0.000471409","0.020000000","0.020000000","0.020000000","0.020000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_slot_q_reg_rep__3","u_dut/u_unified_p4_kernel/s0_input_q_reg","1","-0.013000000","0.000306416","0.013000000","0.013000000","0.013000000","0.013000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_slot_q_reg","u_dut/u_unified_p4_kernel/slot_state_q_reg","1","-0.001000000","0.000023570","0.001000000","0.001000000","0.001000000","0.001000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__9","u_dut/u_unified_p4_kernel/s0_input_q_reg","4","-0.100000000","0.002357045","0.025000000","0.025000000","0.025000000","0.025000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/pipe_out_data_q_reg","u_dut/u_unified_p4_kernel/fifo_data_q_reg","15","-0.414000000","0.009758167","0.061000000","0.019000000","0.056000000","0.061000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/pipe_out_valid_q_reg","u_dut/u_unified_p4_kernel/fifo_data_q_reg","7","-0.205000000","0.004831943","0.060000000","0.029000000","0.060000000","0.060000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_count_q_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__1","1","-0.011000000","0.000259275","0.011000000","0.011000000","0.011000000","0.011000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_count_q_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__13","1","-0.004000000","0.000094282","0.004000000","0.004000000","0.004000000","0.004000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_count_q_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","1","-0.052000000","0.001225664","0.052000000","0.052000000","0.052000000","0.052000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_count_q_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__6","1","-0.012000000","0.000282845","0.012000000","0.012000000","0.012000000","0.012000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_count_q_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__7","1","-0.013000000","0.000306416","0.013000000","0.013000000","0.013000000","0.013000000"
