283000,8,16,6,0
283000,8,17,6,0
283000,8,18,6,0
283000,8,19,6,0
283000,8,20,6,0
283000,8,21,6,0
283000,8,22,6,0
283000,8,23,6,0
285000,8,24,7,0
285000,8,25,7,0
285000,8,26,7,0
285000,8,27,7,0
285000,8,28,7,0
285000,8,29,7,0
285000,8,30,7,0
285000,8,31,7,0
289000,8,32,9,-6356992
289000,8,33,9,2392064
289000,8,34,9,-2555904
289000,8,35,9,-1638400
291000,8,36,10,-1540096
291000,8,37,10,196608
291000,8,38,10,5832704
291000,8,39,10,2326528
293000,8,40,11,-3211264
293000,8,41,11,8159232
293000,8,42,11,2228224
293000,8,43,11,2457600
295000,8,44,12,-917504
295000,8,45,12,-425984
295000,8,46,12,1572864
295000,8,47,12,1343488
297000,8,48,13,-10256384
297000,8,49,13,1835008
297000,8,50,13,-3112960
297000,8,51,13,-1409024
299000,8,52,14,-4587520
299000,8,53,14,-1867776
299000,8,54,14,32768
299000,8,55,14,6488064
301000,8,56,15,-6881280
301000,8,57,15,5734400
301000,8,58,15,2916352
301000,8,59,15,5046272
303000,8,60,16,294912
303000,8,61,16,1933312
303000,8,62,16,-163840
303000,8,63,16,8224768
307000,9,0,2,64
307000,9,1,2,0
307000,9,2,2,64
307000,9,3,2,0
309000,9,4,3,0
309000,9,5,3,0
309000,9,6,3,0
309000,9,7,3,0
311000,9,8,4,0
311000,9,9,4,0
311000,9,10,4,0
311000,9,11,4,0
311000,9,12,4,0
311000,9,13,4,0
311000,9,14,4,0
311000,9,15,4,0
315000,9,16,6,0
315000,9,17,6,0
315000,9,18,6,0
315000,9,19,6,0
315000,9,20,6,0
315000,9,21,6,0
315000,9,22,6,0
315000,9,23,6,0
317000,9,24,7,0
317000,9,25,7,0
317000,9,26,7,0
317000,9,27,7,0
317000,9,28,7,0
317000,9,29,7,0
317000,9,30,7,0
317000,9,31,7,0
321000,9,32,9,0
321000,9,33,9,0
321000,9,34,9,0
321000,9,35,9,0
323000,9,36,10,0
323000,9,37,10,0
323000,9,38,10,0
323000,9,39,10,0
325000,9,40,11,0
325000,9,41,11,0
325000,9,42,11,0
325000,9,43,11,0
327000,9,44,12,0
327000,9,45,12,0
327000,9,46,12,0
327000,9,47,12,0
329000,9,48,13,0
329000,9,49,13,0
329000,9,50,13,0
329000,9,51,13,0
331000,9,52,14,0
331000,9,53,14,0
331000,9,54,14,0
331000,9,55,14,0
333000,9,56,15,0
333000,9,57,15,0
333000,9,58,15,0
333000,9,59,15,0
335000,9,60,16,0
335000,9,61,16,0
335000,9,62,16,0
335000,9,63,16,0
339000,10,0,2,0
339000,10,1,2,0
339000,10,2,2,0
339000,10,3,2,0
341000,10,4,3,0
341000,10,5,3,0
341000,10,6,3,0
341000,10,7,3,0
343000,10,8,4,0
343000,10,9,4,0
343000,10,10,4,0
343000,10,11,4,0
343000,10,12,4,0
343000,10,13,4,0
343000,10,14,4,0
343000,10,15,4,0
347000,10,16,6,0
347000,10,17,6,0
347000,10,18,6,0
347000,10,19,6,0
347000,10,20,6,0
347000,10,21,6,0
347000,10,22,6,0
347000,10,23,6,0
349000,10,24,7,0
349000,10,25,7,0
349000,10,26,7,0
349000,10,27,7,0
349000,10,28,7,0
349000,10,29,7,0
349000,10,30,7,0
349000,10,31,7,0
353000,10,32,9,91
353000,10,33,9,90
353000,10,34,9,90
353000,10,35,9,90
355000,10,36,10,88
355000,10,37,10,87
355000,10,38,10,86
355000,10,39,10,84
357000,10,40,11,83
357000,10,41,11,81
357000,10,42,11,79
357000,10,43,11,77
359000,10,44,12,73
359000,10,45,12,71
359000,10,46,12,69
359000,10,47,12,65
361000,10,48,13,62
361000,10,49,13,59
361000,10,50,13,56
