"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep_replica_3","1","-0.020000000","0.000048041","0.020000000","0.020000000","0.020000000","0.020000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep_replica_6","1","-0.029000000","0.000069659","0.029000000","0.029000000","0.029000000","0.029000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_replica","1","-0.096000000","0.000230595","0.096000000","0.096000000","0.096000000","0.096000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_replica_1","1","-0.147000000","0.000353098","0.147000000","0.147000000","0.147000000","0.147000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_replica_2","1","-0.074000000","0.000177750","0.074000000","0.074000000","0.074000000","0.074000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_replica_3","2","-0.140000000","0.000336284","0.132000000","0.008000000","0.132000000","0.132000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_replica_4","1","-0.094000000","0.000225791","0.094000000","0.094000000","0.094000000","0.094000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/vwrite_cmd_data_q_reg","7","-0.108000000","0.000259419","0.035000000","0.016000000","0.035000000","0.035000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/vwrite_cmd_last_q_reg","1","-0.030000000","0.000072061","0.030000000","0.030000000","0.030000000","0.030000000"
"DUT_INTERNAL","u_dut/kernel_stage_q_reg","u_dut/rd_cmd_addr_q_reg","5","-0.158000000","0.000379520","0.100000000","0.009000000","0.100000000","0.100000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__0_replica_2","u_dut/u_unified_p4_kernel/ingress_data_q_reg","2","-0.213000000","0.000511632","0.110000000","0.103000000","0.110000000","0.110000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__1","u_dut/u_unified_p4_kernel/ingress_data_q_reg","2","-0.165000000","0.000396335","0.087000000","0.078000000","0.087000000","0.087000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica_2","u_dut/u_unified_p4_kernel/ingress_data_q_reg","1","-0.148000000","0.000355500","0.148000000","0.148000000","0.148000000","0.148000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_rd_req_group_q_reg","5","-0.517000000","0.001241848","0.129000000","0.097000000","0.129000000","0.129000000"
