candidate_id,anchor_x,anchor_y,region_x_min,region_x_max,region_y_min,region_y_max,candidate_tile_x,candidate_tile_y,coverage_ratio,site_count,legal_ff_capacity,available_ff_capacity,occupied_ff,projected_ff_utilization,clock_regions,control_set_data_available,control_set_compatibility,local_congestion,candidate_clock_region_crossing_count,subset_id,moved_bit_count,bit_list_sha256,basic_geometry_pass,basic_rejection_reason,pareto_frontier,tradeoff_proxy_pass,tradeoff_rejection_reason,safety_gate_rejection_reason,u_neg_no_worsening_proxy,u_pass_no_increase_proxy,d_neg_improves_proxy,d_near_nonworsening_proxy,objective_vector,u_neg_count,u_neg_min,u_neg_median,u_neg_p90,u_neg_p95,u_neg_max,u_neg_sum,u_neg_decrease_count,u_neg_increase_count,u_neg_unchanged_count,u_neg_current_slack_count,u_neg_current_slack_min,u_neg_current_slack_median,u_neg_current_slack_p90,u_neg_current_slack_p95,u_neg_current_slack_max,u_neg_current_slack_sum,u_pass_count,u_pass_min,u_pass_median,u_pass_p90,u_pass_p95,u_pass_max,u_pass_sum,u_pass_decrease_count,u_pass_increase_count,u_pass_unchanged_count,u_pass_current_slack_count,u_pass_current_slack_min,u_pass_current_slack_median,u_pass_current_slack_p90,u_pass_current_slack_p95,u_pass_current_slack_max,u_pass_current_slack_sum,d_neg_count,d_neg_min,d_neg_median,d_neg_p90,d_neg_p95,d_neg_max,d_neg_sum,d_neg_decrease_count,d_neg_increase_count,d_neg_unchanged_count,d_neg_current_slack_count,d_neg_current_slack_min,d_neg_current_slack_median,d_neg_current_slack_p90,d_neg_current_slack_p95,d_neg_current_slack_max,d_neg_current_slack_sum,d_near_count,d_near_min,d_near_median,d_near_p90,d_near_p95,d_near_max,d_near_sum,d_near_decrease_count,d_near_increase_count,d_near_unchanged_count,d_near_current_slack_count,d_near_current_slack_min,d_near_current_slack_median,d_near_current_slack_p90,d_near_current_slack_p95,d_near_current_slack_max,d_near_current_slack_sum,d_all_count,d_all_min,d_all_median,d_all_p90,d_all_p95,d_all_max,d_all_sum,d_all_decrease_count,d_all_increase_count,d_all_unchanged_count,d_all_current_slack_count,d_all_current_slack_min,d_all_current_slack_median,d_all_current_slack_p90,d_all_current_slack_p95,d_all_current_slack_max,d_all_current_slack_sum
A_X056_Y080,56,80,44,68,64,96,211.0,165.0,1.0,825,13200,9698,3502,0.26681818181818184,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 76.0, 15.0, 5.0, 0.0, 29.0, 0.0, 0.0, 20.0]",58,0.0,0.0,76.0,84.0,92.0,1033.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,61.5,84.0,84.0,84.0,337.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-27.0,0.0,29.0,38.0,54.0,324.0,67,58,76,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-98.0,0.0,18.0,33.0,54.0,-38.0,92,77,215,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-102.0,0.0,10.0,27.0,58.0,-11948.0,747,503,2782,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y080,56,80,44,68,64,96,211.0,165.0,1.0,825,13200,9698,3502,0.26696969696969697,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 74.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,74.0,84.0,87.0,1381.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,79.0,79.0,79.0,79.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-20.0,0.0,0.0,0.0,43.0,66.0,4,6,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-87.0,0.0,0.0,5.0,47.0,-551.0,49,24,311,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-103.0,0.0,14.0,29.0,54.0,-11872.0,799,583,2650,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y080,56,80,44,68,64,96,211.0,165.0,1.0,825,13200,9698,3502,0.26651515151515154,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 65.0, 16.0, 0.0, 0.0, 6.0, 0.0, 0.0, 16.0]",58,0.0,0.0,65.0,74.0,84.0,1027.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-63.0,0.0,6.0,28.0,40.0,-184.0,37,27,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-80.0,0.0,0.0,7.0,43.0,-996.0,67,29,288,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-93.0,0.0,1.0,20.0,45.0,-10112.0,605,407,3020,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y080,56,80,44,68,64,96,211.0,165.0,1.0,825,13200,9698,3502,0.26651515151515154,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 76.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,76.0,84.0,92.0,962.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,84.0,84.0,84.0,151.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-92.0,0.0,0.0,14.0,43.0,-406.0,33,15,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-92.0,0.0,3.0,25.0,43.0,-369.0,62,42,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-97.0,0.0,0.0,20.0,50.0,-11200.0,627,377,3028,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y080,56,80,44,68,64,96,211.0,165.0,1.0,825,13200,9698,3502,0.26651515151515154,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 67.0, 14.0, 2.0, 0.0, 11.0, 0.0, 0.0, 16.0]",58,0.0,0.0,67.0,84.0,84.0,930.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,84.0,84.0,84.0,140.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-61.0,0.0,11.0,16.0,41.0,-57.0,34,22,145,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-98.0,0.0,0.0,14.0,42.0,-781.0,60,25,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-103.0,0.0,0.0,21.0,51.0,-11236.0,619,388,3025,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y080,56,80,44,68,64,96,211.0,165.0,1.0,825,13200,9698,3502,0.26651515151515154,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 68.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,68.0,84.0,84.0,926.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,79.0,79.0,79.0,125.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-29.0,0.0,0.0,9.0,54.0,72.0,20,12,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-99.0,0.0,7.0,20.0,54.0,-222.0,53,46,285,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-101.0,0.0,5.0,26.0,58.0,-6478.0,553,434,3045,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.2740909090909091,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[58.5, 80.0, 58.0, 6.0, -10.0, 31.0, -11.0, -12.0, 64.0]",58,30.0,58.5,80.0,80.0,88.0,3613.0,0,58,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,42.0,69.0,80.0,80.0,80.0,392.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-88.0,-10.0,31.0,35.0,50.0,-809.0,130,70,1,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-98.0,-11.0,27.0,35.0,50.0,-2768.0,251,130,3,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-99.0,-12.0,31.0,37.0,54.0,-47376.0,2510,1499,23,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.27090909090909093,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 66.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,66.0,80.0,80.0,1343.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-88.0,0.0,0.0,0.0,36.0,-935.0,55,10,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-97.0,0.0,0.0,9.0,43.0,-1903.0,104,38,242,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-99.0,0.0,8.0,25.0,49.0,-18066.0,887,495,2650,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.27075757575757575,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 72.0, 15.0, 5.0, 0.0, 25.0, 0.0, 0.0, 20.0]",58,0.0,0.0,72.0,80.0,88.0,973.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,57.5,80.0,80.0,80.0,317.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-23.0,0.0,25.0,34.0,50.0,82.0,70,55,76,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-98.0,0.0,14.0,29.0,50.0,-282.0,96,72,216,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-98.0,0.0,6.0,23.0,54.0,-14544.0,794,458,2780,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.27090909090909093,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 70.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,70.0,80.0,83.0,1297.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,75.0,75.0,75.0,75.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-22.0,0.0,0.0,0.0,39.0,44.0,5,5,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-83.0,0.0,0.0,1.0,43.0,-583.0,51,20,313,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-99.0,0.0,10.0,25.0,50.0,-14766.0,829,546,2657,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.27045454545454545,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 61.0, 16.0, 0.0, 0.0, 2.0, 0.0, 0.0, 16.0]",58,0.0,0.0,61.0,70.0,80.0,963.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-67.0,0.0,2.0,24.0,36.0,-318.0,41,22,138,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-76.0,0.0,0.0,3.0,39.0,-1108.0,71,24,289,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-89.0,0.0,0.0,16.0,41.0,-12236.0,625,380,3027,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.27045454545454545,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 72.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,72.0,80.0,88.0,906.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,80.0,80.0,80.0,143.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-88.0,0.0,0.0,10.0,39.0,-400.0,34,14,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-88.0,0.0,0.0,21.0,39.0,-479.0,66,38,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-93.0,0.0,0.0,16.0,46.0,-13166.0,664,347,3021,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.27045454545454545,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 63.0, 14.0, 2.0, 0.0, 7.0, 0.0, 0.0, 16.0]",58,0.0,0.0,63.0,80.0,80.0,874.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,80.0,80.0,80.0,132.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-65.0,0.0,7.0,12.0,37.0,-163.0,35,22,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-98.0,0.0,0.0,10.0,38.0,-881.0,60,25,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-99.0,0.0,0.0,17.0,47.0,-13398.0,643,367,3022,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y084,56,84,44,68,68,100,211.0,161.0,1.0,825,13200,9646,3554,0.27045454545454545,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 64.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,64.0,80.0,80.0,870.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,75.0,75.0,75.0,117.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-25.0,0.0,0.0,5.0,50.0,72.0,20,12,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-97.0,0.0,3.0,16.0,50.0,-300.0,54,43,287,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-97.0,0.0,1.0,22.0,54.0,-8576.0,578,405,3049,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y088,56,88,44,68,72,104,211.0,157.0,1.0,825,13200,9475,3725,0.28704545454545455,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[54.5, 76.0, 58.0, 6.0, -11.0, 27.0, -11.0, -12.0, 64.0]",58,26.0,54.5,76.0,76.0,84.0,3381.0,0,58,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,38.0,65.0,76.0,76.0,76.0,368.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-84.0,-11.0,27.0,31.0,46.0,-885.0,136,64,1,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-94.0,-11.0,23.0,31.0,46.0,-2926.0,269,113,2,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-95.0,-12.0,27.0,33.0,50.0,-53600.0,2640,1359,33,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y088,56,88,44,68,72,104,211.0,157.0,1.0,825,13200,9475,3725,0.2838636363636364,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 62.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,62.0,76.0,76.0,1255.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-84.0,0.0,0.0,0.0,32.0,-859.0,57,8,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-93.0,0.0,0.0,5.0,39.0,-1955.0,112,30,242,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-95.0,0.0,4.0,21.0,45.0,-20110.0,925,451,2656,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y088,56,88,44,68,72,104,211.0,157.0,1.0,825,13200,9475,3725,0.2837121212121212,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 68.0, 15.0, 5.0, 0.0, 21.0, 0.0, 0.0, 20.0]",58,0.0,0.0,68.0,76.0,84.0,913.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,53.5,76.0,76.0,76.0,297.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-19.0,0.0,21.0,30.0,46.0,-56.0,73,53,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-94.0,0.0,10.0,25.0,46.0,-400.0,102,67,215,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-94.0,0.0,2.0,19.0,50.0,-16498.0,835,418,2779,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y088,56,88,44,68,72,104,211.0,157.0,1.0,825,13200,9475,3725,0.2838636363636364,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 66.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,66.0,76.0,79.0,1213.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,71.0,71.0,71.0,71.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-18.0,0.0,0.0,0.0,35.0,30.0,6,3,192,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-79.0,0.0,0.0,0.0,39.0,-571.0,55,16,313,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-95.0,0.0,6.0,21.0,46.0,-16992.0,880,490,2662,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X056_Y088,56,88,44,68,72,104,211.0,157.0,1.0,825,13200,9475,3725,0.2834090909090909,"{""X1Y1"": 396, ""X2Y1"": 429}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 57.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,57.0,66.0,76.0,899.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-71.0,0.0,0.0,20.0,32.0,-400.0,45,19,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-73.0,0.0,0.0,0.0,35.0,-1130.0,77,18,289,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-85.0,0.0,0.0,12.0,37.0,-13786.0,666,337,3029,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
