index,family,slack_ns,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,startpoint,endpoint,start_loc,end_loc,start_fanout
127,E_other,-0.147000,2.042000,0.387000,1.655000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_bundle_base_q_reg[1][3]/CE","SLICE_X80Y34","SLICE_X73Y34",""
128,C_other_cache_kernel_or_write,-0.146000,2.127000,0.351000,1.776000,"4","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[1][5]/D","SLICE_X102Y23","SLICE_X69Y70",""
129,D_control_or_r4c,-0.146000,2.042000,0.405000,1.637000,"3","u_bounded_lfnst_engine/out_group_reg[0]/C","lfnst_grid_reg[56][3]/CE","SLICE_X102Y9","SLICE_X102Y30",""
130,C_other_cache_kernel_or_write,-0.146000,2.129000,0.496000,1.633000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[3][15]/D","SLICE_X63Y107","SLICE_X74Y83",""
131,D_control_or_r4c,-0.146000,2.128000,0.528000,1.600000,"5","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/ingress_data_q_reg[3]/D","SLICE_X102Y23","SLICE_X95Y29",""
132,C_other_cache_kernel_or_write,-0.146000,2.128000,0.559000,1.569000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[40]/D","SLICE_X78Y13","SLICE_X76Y27",""
133,E_other,-0.145000,2.040000,0.387000,1.653000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_bundle_base_q_reg[1][2]/CE","SLICE_X80Y34","SLICE_X73Y34",""
134,D_control_or_r4c,-0.145000,2.039000,0.421000,1.618000,"5","lfnst_run_q_reg_replica/C","lfnst_grid_reg[60][13]/CE","SLICE_X96Y29","SLICE_X102Y11",""
135,E_other,-0.144000,2.127000,0.565000,1.562000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[41]/D","SLICE_X88Y29","SLICE_X96Y30",""
136,C_other_cache_kernel_or_write,-0.144000,2.125000,0.496000,1.629000,"5","rd_cmd_addr_q_reg[0][0][2]/C","kernel_rd_raw_data_q_reg[21]/D","SLICE_X78Y13","SLICE_X73Y16",""
137,E_other,-0.144000,2.040000,0.389000,1.651000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_bundle_base_q_reg[2][1]/CE","SLICE_X80Y34","SLICE_X72Y33",""
138,E_other,-0.144000,2.125000,0.526000,1.599000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[60]/D","SLICE_X88Y29","SLICE_X87Y31",""
139,C_other_cache_kernel_or_write,-0.143000,2.124000,0.412000,1.712000,"5","rd_cmd_addr_q_reg[1][0][1]_replica_2/C","kernel_rd_raw_data_q_reg[24]/D","SLICE_X88Y13","SLICE_X60Y28",""
140,C_other_cache_kernel_or_write,-0.143000,2.124000,0.460000,1.664000,"5","rd_cmd_addr_q_reg[1][0][1]_replica_4/C","kernel_rd_raw_data_q_reg[6]/D","SLICE_X80Y21","SLICE_X80Y23",""
141,C_other_cache_kernel_or_write,-0.143000,2.125000,0.498000,1.627000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[57]/D","SLICE_X78Y13","SLICE_X76Y27",""
142,C_other_cache_kernel_or_write,-0.143000,2.124000,0.553000,1.571000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[58]/D","SLICE_X78Y13","SLICE_X73Y28",""
143,E_other,-0.142000,2.067000,0.498000,1.569000,"5","it_info[6]","desc_mem_reg[1][12]/CE","","SLICE_X72Y17",""
144,E_other,-0.142000,2.067000,0.426000,1.641000,"5","it_info[6]","desc_count_reg[1]/CE","","SLICE_X92Y15",""
145,D_control_or_r4c,-0.141000,2.122000,0.566000,1.556000,"5","output_active_reg/C","lfnst_grid_reg[27][4]/D","SLICE_X97Y29","SLICE_X105Y20",""
146,E_other,-0.141000,2.124000,0.489000,1.635000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[39]/D","SLICE_X88Y29","SLICE_X96Y34",""
147,C_other_cache_kernel_or_write,-0.141000,2.122000,0.433000,1.689000,"5","rd_cmd_addr_q_reg[1][0][1]/C","kernel_rd_raw_data_q_reg[53]/D","SLICE_X84Y25","SLICE_X84Y28",""
148,D_control_or_r4c,-0.141000,2.122000,0.405000,1.717000,"5","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/ingress_data_q_reg[32]/D","SLICE_X102Y23","SLICE_X88Y30",""
149,A_cache_to_lfnst_response,-0.141000,2.121000,0.495000,1.626000,"6","rd_cmd_addr_q_reg[1][0][1]_replica/C","lfnst_mem_resp_data_q_reg[12]/D","SLICE_X81Y19","SLICE_X69Y22",""
150,C_other_cache_kernel_or_write,-0.141000,2.123000,0.693000,1.430000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__3/C","vwrite_cmd_data_q_reg[1][10]/D","SLICE_X57Y103","SLICE_X74Y84",""
151,C_other_cache_kernel_or_write,-0.141000,2.120000,0.458000,1.662000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__2/C","vwrite_cmd_data_q_reg[1][0]/D","SLICE_X66Y112","SLICE_X72Y70",""
152,E_other,-0.140000,2.065000,0.498000,1.567000,"5","it_info[6]","desc_mem_reg[1][11]/CE","","SLICE_X72Y17",""
153,E_other,-0.140000,2.065000,0.498000,1.567000,"5","it_info[6]","desc_mem_reg[1][13]/CE","","SLICE_X72Y17",""
154,D_control_or_r4c,-0.140000,2.120000,0.469000,1.651000,"5","kernel_vector_q_reg[0]_rep__1/C","u_unified_p4_kernel/ingress_data_q_reg[8]/D","SLICE_X101Y20","SLICE_X85Y29",""
155,D_control_or_r4c,-0.139000,2.035000,0.405000,1.630000,"3","u_bounded_lfnst_engine/out_group_reg[0]/C","lfnst_grid_reg[56][15]/CE","SLICE_X102Y9","SLICE_X103Y23",""
156,D_control_or_r4c,-0.139000,2.035000,0.405000,1.630000,"3","u_bounded_lfnst_engine/out_group_reg[0]/C","lfnst_grid_reg[56][7]/CE","SLICE_X102Y9","SLICE_X103Y23",""
157,E_other,-0.139000,2.035000,0.408000,1.627000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_bundle_base_q_reg[3][0]/CE","SLICE_X80Y34","SLICE_X72Y33",""
158,A_cache_to_lfnst_response,-0.139000,2.121000,0.480000,1.641000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[3]/D","SLICE_X78Y13","SLICE_X77Y8",""
159,D_control_or_r4c,-0.139000,2.118000,0.480000,1.638000,"6","lfnst_run_q_reg_replica/C","lfnst_grid_reg[57][5]/D","SLICE_X96Y29","SLICE_X104Y27",""
160,E_other,-0.138000,2.118000,0.485000,1.633000,"5","lfnst_run_q_reg_replica/C","kernel_ctx_output_size_q_reg[5]_replica/D","SLICE_X96Y29","SLICE_X80Y32",""
161,E_other,-0.138000,2.035000,0.352000,1.683000,"2","u_unified_p4_kernel/fifo_count_q_reg[2]/C","u_unified_p4_kernel/fifo_data_q_reg[29][61]/CE","SLICE_X70Y86","SLICE_X80Y121",""
162,C_other_cache_kernel_or_write,-0.138000,2.120000,0.561000,1.559000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__5/C","vwrite_cmd_data_q_reg[3][6]/D","SLICE_X57Y106","SLICE_X70Y69",""
163,C_other_cache_kernel_or_write,-0.137000,2.120000,0.522000,1.598000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[1][15]/D","SLICE_X63Y107","SLICE_X74Y81",""
164,E_other,-0.137000,2.034000,0.470000,1.564000,"4","u_unified_p4_kernel/fifo_count_q_reg[2]/C","kernel_drain_group_q_reg[2]/CE","SLICE_X70Y86","SLICE_X89Y43",""
165,E_other,-0.137000,2.034000,0.470000,1.564000,"4","u_unified_p4_kernel/fifo_count_q_reg[2]/C","kernel_drain_group_q_reg[4]/CE","SLICE_X70Y86","SLICE_X89Y43",""
166,D_control_or_r4c,-0.137000,2.118000,0.616000,1.502000,"6","output_active_reg/C","lfnst_grid_reg[18][7]/D","SLICE_X97Y29","SLICE_X102Y11",""
167,A_cache_to_lfnst_response,-0.137000,2.116000,0.608000,1.508000,"6","rd_cmd_addr_q_reg[0][1][0]/C","lfnst_mem_resp_data_q_reg[7]/D","SLICE_X75Y17","SLICE_X70Y19",""
168,E_other,-0.136000,2.034000,0.470000,1.564000,"4","u_unified_p4_kernel/fifo_count_q_reg[2]/C","kernel_drain_group_q_reg[0]/CE","SLICE_X70Y86","SLICE_X89Y43",""
169,E_other,-0.136000,2.034000,0.470000,1.564000,"4","u_unified_p4_kernel/fifo_count_q_reg[2]/C","kernel_drain_group_q_reg[1]/CE","SLICE_X70Y86","SLICE_X89Y43",""
170,E_other,-0.136000,2.034000,0.470000,1.564000,"4","u_unified_p4_kernel/fifo_count_q_reg[2]/C","kernel_drain_group_q_reg[3]/CE","SLICE_X70Y86","SLICE_X89Y43",""
171,D_control_or_r4c,-0.136000,2.119000,0.505000,1.614000,"5","lfnst_grid_reg[27][13]/C","u_unified_p4_kernel/ingress_data_q_reg[29]/D","SLICE_X105Y21","SLICE_X90Y30",""
172,C_other_cache_kernel_or_write,-0.135000,2.031000,0.539000,1.492000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_rd_raw_data_q_reg[63]/CE","SLICE_X78Y31","SLICE_X78Y16",""
173,C_other_cache_kernel_or_write,-0.135000,2.116000,0.453000,1.663000,"4","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[3][5]/D","SLICE_X102Y23","SLICE_X69Y72",""
174,C_other_cache_kernel_or_write,-0.135000,2.116000,0.466000,1.650000,"5","rd_cmd_addr_q_reg[0][0][2]/C","kernel_rd_raw_valid_q_reg[0]/D","SLICE_X78Y13","SLICE_X80Y21",""
175,E_other,-0.135000,2.031000,0.389000,1.642000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_group_count_q_reg[2][1]/CE","SLICE_X80Y34","SLICE_X78Y32",""
176,E_other,-0.135000,2.031000,0.389000,1.642000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_group_count_q_reg[2][3]/CE","SLICE_X80Y34","SLICE_X78Y32",""
177,D_control_or_r4c,-0.135000,2.029000,0.465000,1.564000,"5","lfnst_run_q_reg_replica/C","lfnst_grid_reg[25][0]/CE","SLICE_X96Y29","SLICE_X105Y17",""
178,D_control_or_r4c,-0.135000,2.029000,0.465000,1.564000,"5","lfnst_run_q_reg_replica/C","lfnst_grid_reg[25][10]/CE","SLICE_X96Y29","SLICE_X105Y17",""
179,D_control_or_r4c,-0.135000,2.029000,0.465000,1.564000,"5","lfnst_run_q_reg_replica/C","lfnst_grid_reg[25][15]/CE","SLICE_X96Y29","SLICE_X105Y17",""
180,D_control_or_r4c,-0.135000,2.114000,0.465000,1.649000,"5","kernel_vector_q_reg[1]_rep__1/C","u_unified_p4_kernel/ingress_data_q_reg[23]/D","SLICE_X103Y17","SLICE_X88Y37",""
181,E_other,-0.134000,2.030000,0.387000,1.643000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_shift_q_reg[1][0]/CE","SLICE_X80Y34","SLICE_X77Y32",""
182,C_other_cache_kernel_or_write,-0.134000,2.115000,0.444000,1.671000,"5","rd_cmd_addr_q_reg[0][0][2]/C","kernel_rd_raw_data_q_reg[11]/D","SLICE_X78Y13","SLICE_X78Y25",""
183,D_control_or_r4c,-0.134000,2.115000,0.436000,1.679000,"5","output_active_reg/C","lfnst_grid_reg[34][4]/D","SLICE_X97Y29","SLICE_X104Y20",""
184,C_other_cache_kernel_or_write,-0.134000,2.113000,0.418000,1.695000,"5","u_unified_p4_kernel/fifo_rd_ptr_q_reg[3]_rep/C","vwrite_cmd_data_q_reg[2][13]/D","SLICE_X66Y110","SLICE_X78Y84",""
185,C_other_cache_kernel_or_write,-0.133000,2.029000,0.598000,1.431000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_h_rd_data_q_reg[35]/CE","SLICE_X78Y31","SLICE_X78Y33",""
186,C_other_cache_kernel_or_write,-0.133000,2.029000,0.598000,1.431000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_h_rd_data_q_reg[37]/CE","SLICE_X78Y31","SLICE_X78Y33",""
187,C_other_cache_kernel_or_write,-0.133000,2.029000,0.598000,1.431000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_h_rd_data_q_reg[55]/CE","SLICE_X78Y31","SLICE_X78Y33",""
188,E_other,-0.133000,2.029000,0.410000,1.619000,"4","output_active_reg/C","slot_state_reg[1][1]/CE","SLICE_X97Y29","SLICE_X95Y28",""
189,C_other_cache_kernel_or_write,-0.133000,2.114000,0.301000,1.813000,"3","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[2][0]/D","SLICE_X102Y23","SLICE_X72Y68",""
190,C_other_cache_kernel_or_write,-0.133000,2.115000,0.456000,1.659000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[19]/D","SLICE_X78Y13","SLICE_X83Y15",""
191,D_control_or_r4c,-0.133000,2.114000,0.483000,1.631000,"3","u_bounded_lfnst_engine/out_group_reg[0]/C","lfnst_grid_reg[27][13]/D","SLICE_X102Y9","SLICE_X105Y21",""
192,E_other,-0.133000,2.029000,0.389000,1.640000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_group_count_q_reg[2][0]/CE","SLICE_X80Y34","SLICE_X77Y32",""
193,D_control_or_r4c,-0.133000,2.112000,0.549000,1.563000,"6","lfnst_run_q_reg_replica/C","lfnst_grid_reg[18][0]/D","SLICE_X96Y29","SLICE_X105Y12",""
194,D_control_or_r4c,-0.132000,2.029000,0.358000,1.671000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[55][1]/CE","SLICE_X102Y12","SLICE_X96Y19",""
195,D_control_or_r4c,-0.132000,2.114000,0.465000,1.649000,"4","output_active_reg/C","lfnst_grid_reg[5][4]/D","SLICE_X97Y29","SLICE_X110Y27",""
196,C_other_cache_kernel_or_write,-0.131000,2.112000,0.326000,1.786000,"3","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[2][8]/D","SLICE_X102Y23","SLICE_X73Y81",""
197,D_control_or_r4c,-0.131000,2.028000,0.429000,1.599000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[38][0]/CE","SLICE_X102Y12","SLICE_X103Y18",""
198,D_control_or_r4c,-0.131000,2.028000,0.429000,1.599000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[38][11]/CE","SLICE_X102Y12","SLICE_X103Y18",""
199,D_control_or_r4c,-0.131000,2.028000,0.429000,1.599000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[38][3]/CE","SLICE_X102Y12","SLICE_X103Y18",""
200,D_control_or_r4c,-0.131000,2.028000,0.429000,1.599000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[38][6]/CE","SLICE_X102Y12","SLICE_X103Y18",""
201,E_other,-0.131000,2.114000,0.272000,1.842000,"2","u_bounded_lfnst_engine/coeff_fetch_addr_q_reg_rep[1]_rep__0/C","u_bounded_lfnst_engine/coeff_bundle_q_reg[933]/D","SLICE_X72Y10","SLICE_X55Y1",""
202,D_control_or_r4c,-0.131000,2.028000,0.396000,1.632000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[47][13]/CE","SLICE_X102Y12","SLICE_X103Y12",""
203,E_other,-0.130000,2.026000,0.410000,1.616000,"4","output_active_reg/C","slot_state_reg[1][0]/CE","SLICE_X97Y29","SLICE_X95Y28",""
204,E_other,-0.130000,2.026000,0.410000,1.616000,"4","output_active_reg/C","slot_state_reg[1][2]/CE","SLICE_X97Y29","SLICE_X95Y28",""
205,D_control_or_r4c,-0.130000,2.026000,0.266000,1.760000,"3","u_bounded_lfnst_engine/out_group_reg[1]/C","lfnst_grid_reg[17][0]/CE","SLICE_X102Y11","SLICE_X102Y24",""
206,D_control_or_r4c,-0.130000,2.109000,0.438000,1.671000,"5","kernel_vector_q_reg[1]_rep__1/C","u_unified_p4_kernel/ingress_data_q_reg[42]/D","SLICE_X103Y17","SLICE_X88Y27",""
207,E_other,-0.129000,2.111000,0.367000,1.744000,"3","u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[2]_rep__4/C","u_unified_p4_kernel/product_q_reg[3][9]_i_2_psdsp/D","SLICE_X78Y55","SLICE_X81Y20",""
208,C_other_cache_kernel_or_write,-0.128000,2.108000,0.488000,1.620000,"5","u_unified_p4_kernel/fifo_rd_ptr_q_reg[3]/C","vwrite_cmd_data_q_reg[0][5]/D","SLICE_X58Y106","SLICE_X72Y70",""
209,B_kernel_control_to_p4_input_mem,-0.128000,2.110000,0.079000,2.031000,"0","u_unified_p4_kernel/ingress_data_q_reg[59]/C","u_unified_p4_kernel/input_mem_reg[2][55][11]/D","SLICE_X87Y31","SLICE_X81Y79",""
210,C_other_cache_kernel_or_write,-0.128000,2.111000,0.524000,1.587000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[2][15]/D","SLICE_X63Y107","SLICE_X74Y81",""
211,D_control_or_r4c,-0.128000,2.024000,0.266000,1.758000,"3","u_bounded_lfnst_engine/out_group_reg[1]/C","lfnst_grid_reg[17][14]/CE","SLICE_X102Y11","SLICE_X102Y24",""
212,D_control_or_r4c,-0.128000,2.024000,0.266000,1.758000,"3","u_bounded_lfnst_engine/out_group_reg[1]/C","lfnst_grid_reg[17][3]/CE","SLICE_X102Y11","SLICE_X102Y24",""
213,D_control_or_r4c,-0.128000,2.024000,0.266000,1.758000,"3","u_bounded_lfnst_engine/out_group_reg[1]/C","lfnst_grid_reg[17][5]/CE","SLICE_X102Y11","SLICE_X102Y24",""
214,D_control_or_r4c,-0.128000,2.108000,0.682000,1.426000,"6","kernel_vector_q_reg[2]_replica/C","kernel_vector_q_reg[2]_replica/D","SLICE_X90Y19","SLICE_X90Y19",""
215,C_other_cache_kernel_or_write,-0.128000,2.110000,0.372000,1.738000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[28]/D","SLICE_X78Y13","SLICE_X75Y20",""
216,D_control_or_r4c,-0.128000,2.024000,0.397000,1.627000,"4","lfnst_ntrs48_q_reg_replica/C","lfnst_grid_reg[13][14]/CE","SLICE_X102Y11","SLICE_X100Y11",""
217,E_other,-0.127000,2.107000,0.535000,1.572000,"4","lfnst_run_q_reg_replica/C","kernel_h_groups_left_q_reg[3]/D","SLICE_X96Y29","SLICE_X80Y28",""
218,B_kernel_control_to_p4_input_mem,-0.127000,2.110000,0.079000,2.031000,"0","u_unified_p4_kernel/ingress_data_q_reg[60]/C","u_unified_p4_kernel/input_mem_reg[0][39][12]/D","SLICE_X87Y31","SLICE_X98Y59",""
219,D_control_or_r4c,-0.127000,2.023000,0.266000,1.757000,"3","u_bounded_lfnst_engine/out_group_reg[1]/C","lfnst_grid_reg[9][13]/CE","SLICE_X102Y11","SLICE_X102Y22",""
220,D_control_or_r4c,-0.127000,2.023000,0.266000,1.757000,"3","u_bounded_lfnst_engine/out_group_reg[1]/C","lfnst_grid_reg[9][1]/CE","SLICE_X102Y11","SLICE_X102Y22",""
221,D_control_or_r4c,-0.127000,2.106000,0.435000,1.671000,"5","lfnst_grid_valid_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[40]/D","SLICE_X107Y21","SLICE_X94Y32",""
222,D_control_or_r4c,-0.126000,2.023000,0.429000,1.594000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[38][15]/CE","SLICE_X102Y12","SLICE_X104Y18",""
223,D_control_or_r4c,-0.126000,2.023000,0.429000,1.594000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[38][2]/CE","SLICE_X102Y12","SLICE_X104Y18",""
224,D_control_or_r4c,-0.126000,2.023000,0.429000,1.594000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[38][7]/CE","SLICE_X102Y12","SLICE_X104Y18",""
225,C_other_cache_kernel_or_write,-0.125000,2.105000,0.511000,1.594000,"5","kernel_h_rd_addr_q_reg[3][0]/C","kernel_h_rd_data_q_reg[55]/D","SLICE_X79Y31","SLICE_X78Y33",""
226,E_other,-0.125000,2.107000,0.492000,1.615000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[1]/D","SLICE_X88Y29","SLICE_X94Y30",""
227,C_other_cache_kernel_or_write,-0.125000,2.106000,0.445000,1.661000,"5","kernel_h_rd_addr_q_reg[1][3]/C","kernel_h_rd_data_q_reg[20]/D","SLICE_X84Y47","SLICE_X84Y39",""
228,D_control_or_r4c,-0.125000,2.105000,0.433000,1.672000,"5","kernel_vector_q_reg[1]_rep__0/C","u_unified_p4_kernel/ingress_data_q_reg[34]/D","SLICE_X101Y23","SLICE_X97Y32",""
229,E_other,-0.125000,2.105000,0.423000,1.682000,"3","output_active_reg/C","output_index_reg[1]_replica_3/D","SLICE_X97Y29","SLICE_X64Y47",""
230,C_other_cache_kernel_or_write,-0.125000,2.107000,0.544000,1.563000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__3/C","vwrite_cmd_data_q_reg[2][11]/D","SLICE_X57Y103","SLICE_X74Y80",""
231,D_control_or_r4c,-0.124000,2.105000,0.522000,1.583000,"6","lfnst_run_q_reg_replica/C","lfnst_grid_reg[27][2]/D","SLICE_X96Y29","SLICE_X107Y18",""
232,C_other_cache_kernel_or_write,-0.124000,2.103000,0.368000,1.735000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[2]_rep/C","vwrite_cmd_data_q_reg[3][4]/D","SLICE_X58Y107","SLICE_X73Y73",""
233,E_other,-0.124000,2.103000,0.558000,1.545000,"6","u_unified_p4_kernel/ready_fifo_mem_reg[3][1]/C","u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[5]_rep__0/D","SLICE_X71Y30","SLICE_X80Y46",""
234,C_other_cache_kernel_or_write,-0.123000,2.104000,0.434000,1.670000,"5","kernel_h_rd_addr_q_reg[3][4]/C","kernel_h_rd_data_q_reg[53]/D","SLICE_X84Y45","SLICE_X80Y33",""
235,C_other_cache_kernel_or_write,-0.123000,2.019000,0.598000,1.421000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_h_rd_data_q_reg[30]/CE","SLICE_X78Y31","SLICE_X76Y41",""
236,C_other_cache_kernel_or_write,-0.123000,2.104000,0.528000,1.576000,"5","rd_cmd_addr_q_reg[1][3][0]/C","kernel_rd_raw_data_q_reg[55]/D","SLICE_X78Y19","SLICE_X73Y27",""
237,D_control_or_r4c,-0.122000,2.104000,0.530000,1.574000,"5","lfnst_grid_valid_reg[34]/C","u_unified_p4_kernel/ingress_data_q_reg[11]/D","SLICE_X102Y20","SLICE_X85Y29",""
238,C_other_cache_kernel_or_write,-0.122000,2.018000,0.539000,1.479000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_rd_raw_data_q_reg[27]/CE","SLICE_X78Y31","SLICE_X63Y21",""
239,E_other,-0.122000,2.047000,0.498000,1.549000,"5","it_info[6]","desc_mem_reg[1][4]/CE","","SLICE_X72Y14",""
240,E_other,-0.122000,2.048000,0.498000,1.550000,"5","it_info[6]","desc_mem_reg[1][5]/CE","","SLICE_X72Y14",""
241,E_other,-0.122000,2.104000,0.451000,1.653000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[46]/D","SLICE_X88Y29","SLICE_X94Y30",""
242,E_other,-0.122000,2.057000,0.461000,1.596000,"5","output_index_reg[3]_replica_2/C","it_data_out[19]","SLICE_X74Y31","",""
243,A_cache_to_lfnst_response,-0.122000,2.105000,0.400000,1.705000,"3","lfnst_mem_resp_data_q_reg[15]/C","lfnst_grid_reg[27][15]/D","SLICE_X69Y19","SLICE_X106Y18",""
244,D_control_or_r4c,-0.122000,2.102000,0.628000,1.474000,"6","kernel_vector_q_reg[2]_replica/C","kernel_vector_q_reg[0]_rep__0_replica/D","SLICE_X90Y19","SLICE_X102Y21",""
