index,family,slack_ns,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,startpoint,endpoint,start_loc,end_loc,start_fanout
0,A_cache_to_lfnst_response,-1.034000,3.016000,0.792000,2.224000,"8","kernel_rd_req_pending_q_reg_replica/C","lfnst_mem_resp_data_q_reg[4]/D","SLICE_X78Y136","SLICE_X77Y175",""
1,A_cache_to_lfnst_response,-1.016000,2.997000,0.831000,2.166000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[3]/D","SLICE_X78Y139","SLICE_X77Y183",""
2,A_cache_to_lfnst_response,-1.015000,2.995000,0.711000,2.284000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[14]/D","SLICE_X78Y139","SLICE_X78Y190",""
3,A_cache_to_lfnst_response,-1.013000,2.994000,0.720000,2.274000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[8]/D","SLICE_X78Y139","SLICE_X77Y189",""
4,A_cache_to_lfnst_response,-1.012000,2.992000,0.806000,2.186000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[6]/D","SLICE_X78Y139","SLICE_X77Y182",""
5,A_cache_to_lfnst_response,-1.010000,2.991000,0.628000,2.363000,"8","lfnst_case_q_reg_replica/C","lfnst_mem_resp_data_q_reg[12]/D","SLICE_X78Y137","SLICE_X76Y191",""
6,A_cache_to_lfnst_response,-1.006000,2.986000,0.710000,2.276000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[9]/D","SLICE_X78Y139","SLICE_X77Y194",""
7,B_kernel_control_to_p4_input_mem,-1.002000,2.983000,0.461000,2.522000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[3][58][12]/D","SLICE_X101Y76","SLICE_X82Y15",""
8,C_other_cache_kernel_or_write,-1.000000,2.982000,0.559000,2.423000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__2/C","vwrite_cmd_data_q_reg[1][15]/D","SLICE_X91Y71","SLICE_X72Y58",""
9,A_cache_to_lfnst_response,-1.000000,2.980000,0.731000,2.249000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[11]/D","SLICE_X78Y139","SLICE_X76Y188",""
10,B_kernel_control_to_p4_input_mem,-0.996000,2.977000,0.461000,2.516000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][58][12]/D","SLICE_X101Y76","SLICE_X82Y14",""
11,C_other_cache_kernel_or_write,-0.993000,2.975000,0.595000,2.380000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__2/C","vwrite_cmd_data_q_reg[2][15]/D","SLICE_X91Y71","SLICE_X76Y70",""
12,B_kernel_control_to_p4_input_mem,-0.992000,2.974000,0.549000,2.425000,"6","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/input_mem_reg[3][12][4]/D","SLICE_X100Y81","SLICE_X76Y23",""
13,B_kernel_control_to_p4_input_mem,-0.990000,2.971000,0.461000,2.510000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[1][58][12]/D","SLICE_X101Y76","SLICE_X82Y13",""
14,B_kernel_control_to_p4_input_mem,-0.989000,2.969000,0.461000,2.508000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[3][38][12]/D","SLICE_X101Y76","SLICE_X85Y16",""
15,B_kernel_control_to_p4_input_mem,-0.989000,2.969000,0.461000,2.508000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][54][12]/D","SLICE_X101Y76","SLICE_X88Y9",""
16,B_kernel_control_to_p4_input_mem,-0.988000,2.969000,0.461000,2.508000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[0][58][12]/D","SLICE_X101Y76","SLICE_X82Y14",""
17,B_kernel_control_to_p4_input_mem,-0.986000,2.967000,0.461000,2.506000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[1][54][12]/D","SLICE_X101Y76","SLICE_X89Y10",""
18,A_cache_to_lfnst_response,-0.983000,2.964000,0.918000,2.046000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[1]/D","SLICE_X78Y139","SLICE_X78Y187",""
19,B_kernel_control_to_p4_input_mem,-0.982000,2.964000,0.667000,2.297000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[3][14][1]/D","SLICE_X102Y81","SLICE_X97Y13",""
20,A_cache_to_lfnst_response,-0.981000,2.962000,0.833000,2.129000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[0]/D","SLICE_X78Y139","SLICE_X78Y187",""
21,B_kernel_control_to_p4_input_mem,-0.981000,2.962000,0.667000,2.295000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[0][22][1]/D","SLICE_X102Y81","SLICE_X99Y13",""
22,B_kernel_control_to_p4_input_mem,-0.978000,2.957000,0.461000,2.496000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[0][34][12]/D","SLICE_X101Y76","SLICE_X83Y15",""
23,A_cache_to_lfnst_response,-0.976000,2.957000,0.867000,2.090000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[2]/D","SLICE_X78Y139","SLICE_X77Y185",""
24,B_kernel_control_to_p4_input_mem,-0.975000,2.956000,0.471000,2.485000,"6","kernel_vector_q_reg[0]_rep__1/C","u_unified_p4_kernel/input_mem_reg[2][39][10]/D","SLICE_X95Y72","SLICE_X107Y27",""
25,B_kernel_control_to_p4_input_mem,-0.974000,2.957000,0.524000,2.433000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[1][33][10]/D","SLICE_X87Y62","SLICE_X106Y34",""
26,B_kernel_control_to_p4_input_mem,-0.974000,2.956000,0.667000,2.289000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[3][38][1]/D","SLICE_X102Y81","SLICE_X85Y16",""
27,B_kernel_control_to_p4_input_mem,-0.973000,2.953000,0.461000,2.492000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][50][12]/D","SLICE_X101Y76","SLICE_X85Y17",""
28,B_kernel_control_to_p4_input_mem,-0.971000,2.952000,0.546000,2.406000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[2][14][14]/D","SLICE_X103Y71","SLICE_X98Y10",""
29,B_kernel_control_to_p4_input_mem,-0.970000,2.949000,0.425000,2.524000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][23][11]/D","SLICE_X101Y76","SLICE_X97Y18",""
30,A_cache_to_lfnst_response,-0.970000,2.950000,0.675000,2.275000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[7]/D","SLICE_X78Y139","SLICE_X76Y191",""
31,B_kernel_control_to_p4_input_mem,-0.968000,2.948000,0.461000,2.487000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[0][18][12]/D","SLICE_X101Y76","SLICE_X85Y12",""
32,B_kernel_control_to_p4_input_mem,-0.968000,2.948000,0.461000,2.487000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[3][62][12]/D","SLICE_X101Y76","SLICE_X87Y13",""
33,B_kernel_control_to_p4_input_mem,-0.966000,2.948000,0.667000,2.281000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[2][30][1]/D","SLICE_X102Y81","SLICE_X98Y14",""
34,A_cache_to_lfnst_response,-0.966000,2.946000,0.784000,2.162000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[15]/D","SLICE_X78Y139","SLICE_X78Y194",""
35,B_kernel_control_to_p4_input_mem,-0.965000,2.945000,0.461000,2.484000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[0][62][12]/D","SLICE_X101Y76","SLICE_X87Y14",""
36,B_kernel_control_to_p4_input_mem,-0.964000,2.947000,0.549000,2.398000,"6","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/input_mem_reg[1][8][4]/D","SLICE_X100Y81","SLICE_X79Y20",""
37,A_cache_to_lfnst_response,-0.963000,2.944000,0.650000,2.294000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[5]/D","SLICE_X78Y139","SLICE_X77Y193",""
38,B_kernel_control_to_p4_input_mem,-0.962000,2.941000,0.461000,2.480000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[1][34][12]/D","SLICE_X101Y76","SLICE_X84Y15",""
39,B_kernel_control_to_p4_input_mem,-0.961000,2.942000,0.546000,2.396000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[0][45][12]/D","SLICE_X87Y62","SLICE_X102Y33",""
40,B_kernel_control_to_p4_input_mem,-0.959000,2.940000,0.546000,2.394000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[1][54][14]/D","SLICE_X103Y71","SLICE_X82Y17",""
41,B_kernel_control_to_p4_input_mem,-0.958000,2.940000,0.549000,2.391000,"6","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/input_mem_reg[1][20][4]/D","SLICE_X100Y81","SLICE_X78Y22",""
42,B_kernel_control_to_p4_input_mem,-0.958000,2.938000,0.546000,2.392000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[2][26][14]/D","SLICE_X103Y71","SLICE_X85Y13",""
43,B_kernel_control_to_p4_input_mem,-0.958000,2.937000,0.546000,2.391000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[1][18][14]/D","SLICE_X103Y71","SLICE_X84Y13",""
44,B_kernel_control_to_p4_input_mem,-0.957000,2.937000,0.582000,2.355000,"6","lfnst_grid_reg[53][6]/C","u_unified_p4_kernel/input_mem_reg[2][55][6]/D","SLICE_X103Y82","SLICE_X93Y4",""
45,B_kernel_control_to_p4_input_mem,-0.956000,2.938000,0.667000,2.271000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[2][34][1]/D","SLICE_X102Y81","SLICE_X83Y15",""
46,B_kernel_control_to_p4_input_mem,-0.955000,2.936000,0.667000,2.269000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[3][6][1]/D","SLICE_X102Y81","SLICE_X83Y8",""
47,B_kernel_control_to_p4_input_mem,-0.954000,2.934000,0.461000,2.473000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][6][12]/D","SLICE_X101Y76","SLICE_X88Y11",""
48,A_cache_to_lfnst_response,-0.954000,2.935000,0.697000,2.238000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[13]/D","SLICE_X78Y139","SLICE_X76Y190",""
49,B_kernel_control_to_p4_input_mem,-0.954000,2.936000,0.546000,2.390000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[3][45][12]/D","SLICE_X87Y62","SLICE_X102Y32",""
50,B_kernel_control_to_p4_input_mem,-0.954000,2.934000,0.582000,2.352000,"6","lfnst_grid_reg[53][6]/C","u_unified_p4_kernel/input_mem_reg[0][19][6]/D","SLICE_X103Y82","SLICE_X92Y4",""
51,B_kernel_control_to_p4_input_mem,-0.953000,2.933000,0.461000,2.472000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[3][50][12]/D","SLICE_X101Y76","SLICE_X85Y18",""
52,B_kernel_control_to_p4_input_mem,-0.952000,2.934000,0.549000,2.385000,"6","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/input_mem_reg[3][8][4]/D","SLICE_X100Y81","SLICE_X78Y20",""
53,B_kernel_control_to_p4_input_mem,-0.952000,2.932000,0.513000,2.419000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[3][27][11]/D","SLICE_X101Y76","SLICE_X105Y23",""
54,B_kernel_control_to_p4_input_mem,-0.951000,2.931000,0.582000,2.349000,"6","lfnst_grid_reg[53][6]/C","u_unified_p4_kernel/input_mem_reg[3][59][6]/D","SLICE_X103Y82","SLICE_X95Y9",""
55,B_kernel_control_to_p4_input_mem,-0.951000,2.931000,0.474000,2.457000,"6","lfnst_grid_reg[10][8]/C","u_unified_p4_kernel/input_mem_reg[2][58][8]/D","SLICE_X103Y77","SLICE_X81Y14",""
56,B_kernel_control_to_p4_input_mem,-0.950000,2.930000,0.461000,2.469000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][62][12]/D","SLICE_X101Y76","SLICE_X87Y13",""
57,A_cache_to_lfnst_response,-0.950000,2.931000,0.722000,2.209000,"8","kernel_stage_q_reg_replica_11/C","lfnst_mem_resp_data_q_reg[10]/D","SLICE_X78Y139","SLICE_X73Y188",""
58,B_kernel_control_to_p4_input_mem,-0.949000,2.930000,0.582000,2.348000,"6","lfnst_grid_reg[53][6]/C","u_unified_p4_kernel/input_mem_reg[0][35][6]/D","SLICE_X103Y82","SLICE_X103Y15",""
59,B_kernel_control_to_p4_input_mem,-0.949000,2.930000,0.726000,2.204000,"6","lfnst_grid_reg[33][15]/C","u_unified_p4_kernel/input_mem_reg[2][60][15]/D","SLICE_X102Y78","SLICE_X80Y47",""
60,B_kernel_control_to_p4_input_mem,-0.947000,2.928000,0.574000,2.354000,"6","lfnst_grid_reg[10][8]/C","u_unified_p4_kernel/input_mem_reg[2][60][8]/D","SLICE_X103Y77","SLICE_X75Y20",""
61,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAMA/WE","SLICE_X77Y156","SLICE_X74Y209",""
62,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAMB/WE","SLICE_X77Y156","SLICE_X74Y209",""
63,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAMC/WE","SLICE_X77Y156","SLICE_X74Y209",""
64,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAMD/WE","SLICE_X77Y156","SLICE_X74Y209",""
65,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAME/WE","SLICE_X77Y156","SLICE_X74Y209",""
66,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAMF/WE","SLICE_X77Y156","SLICE_X74Y209",""
67,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAMG/WE","SLICE_X77Y156","SLICE_X74Y209",""
68,C_other_cache_read_or_response,-0.947000,2.745000,0.587000,2.158000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_512_575_7_13/RAMH/WE","SLICE_X77Y156","SLICE_X74Y209",""
69,B_kernel_control_to_p4_input_mem,-0.946000,2.927000,0.546000,2.381000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[0][14][14]/D","SLICE_X103Y71","SLICE_X98Y10",""
70,C_other_cache_read_or_response,-0.946000,2.744000,0.817000,1.927000,"6","fill_slot_reg/C","gen_input_slots[1].gen_input_banks[0].u_input_cache_bank/data_mem_reg_0_63_14_15/RAMA/WE","SLICE_X77Y156","SLICE_X79Y139",""
71,C_other_cache_read_or_response,-0.946000,2.744000,0.817000,1.927000,"6","fill_slot_reg/C","gen_input_slots[1].gen_input_banks[0].u_input_cache_bank/data_mem_reg_0_63_14_15/RAMB/WE","SLICE_X77Y156","SLICE_X79Y139",""
72,C_other_cache_read_or_response,-0.946000,2.744000,0.817000,1.927000,"6","fill_slot_reg/C","gen_input_slots[1].gen_input_banks[0].u_input_cache_bank/data_mem_reg_0_63_14_15/RAMC/WE","SLICE_X77Y156","SLICE_X79Y139",""
73,C_other_cache_read_or_response,-0.946000,2.744000,0.817000,1.927000,"6","fill_slot_reg/C","gen_input_slots[1].gen_input_banks[0].u_input_cache_bank/data_mem_reg_0_63_14_15/RAMD/WE","SLICE_X77Y156","SLICE_X79Y139",""
74,B_kernel_control_to_p4_input_mem,-0.946000,2.928000,0.524000,2.404000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[1][25][10]/D","SLICE_X87Y62","SLICE_X106Y32",""
75,B_kernel_control_to_p4_input_mem,-0.945000,2.925000,0.656000,2.269000,"6","lfnst_grid_reg[43][1]/C","u_unified_p4_kernel/input_mem_reg[3][17][1]/D","SLICE_X103Y85","SLICE_X103Y39",""
76,B_kernel_control_to_p4_input_mem,-0.945000,2.926000,0.546000,2.380000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[2][45][12]/D","SLICE_X87Y62","SLICE_X102Y33",""
77,C_other_cache_kernel_or_write,-0.943000,2.925000,0.504000,2.421000,"7","lfnst_mem_req_q_reg/C","kernel_rd_raw_data_q_reg[34]/D","SLICE_X78Y136","SLICE_X77Y199",""
78,B_kernel_control_to_p4_input_mem,-0.942000,2.925000,0.549000,2.376000,"6","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/input_mem_reg[0][20][4]/D","SLICE_X100Y81","SLICE_X79Y23",""
79,C_other_cache_read_or_response,-0.942000,2.741000,0.540000,2.201000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_128_191_14_15/RAMA/WE","SLICE_X77Y156","SLICE_X71Y215",""
80,C_other_cache_read_or_response,-0.942000,2.741000,0.540000,2.201000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_128_191_14_15/RAMB/WE","SLICE_X77Y156","SLICE_X71Y215",""
81,C_other_cache_read_or_response,-0.942000,2.741000,0.540000,2.201000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_128_191_14_15/RAMC/WE","SLICE_X77Y156","SLICE_X71Y215",""
82,C_other_cache_read_or_response,-0.942000,2.741000,0.540000,2.201000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[2].u_input_cache_bank/data_mem_reg_128_191_14_15/RAMD/WE","SLICE_X77Y156","SLICE_X71Y215",""
83,C_other_cache_kernel_or_write,-0.941000,2.923000,0.603000,2.320000,"7","kernel_rd_req_pending_q_reg_replica/C","kernel_rd_raw_data_q_reg[36]/D","SLICE_X78Y136","SLICE_X70Y195",""
84,B_kernel_control_to_p4_input_mem,-0.941000,2.920000,0.574000,2.346000,"6","lfnst_grid_reg[10][8]/C","u_unified_p4_kernel/input_mem_reg[0][60][8]/D","SLICE_X103Y77","SLICE_X76Y20",""
85,C_other_cache_kernel_or_write,-0.940000,2.835000,0.427000,2.408000,"5","u_unified_p4_kernel/slot_state_q_reg[0][1]/C","kernel_rd_raw_data_q_reg[45]/CE","SLICE_X92Y57","SLICE_X73Y202",""
86,B_kernel_control_to_p4_input_mem,-0.940000,2.922000,0.524000,2.398000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[1][53][10]/D","SLICE_X87Y62","SLICE_X108Y34",""
87,B_kernel_control_to_p4_input_mem,-0.940000,2.922000,0.491000,2.431000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[2][25][14]/D","SLICE_X87Y62","SLICE_X106Y35",""
88,B_kernel_control_to_p4_input_mem,-0.939000,2.922000,0.667000,2.255000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[0][26][1]/D","SLICE_X102Y81","SLICE_X82Y15",""
89,B_kernel_control_to_p4_input_mem,-0.939000,2.920000,0.474000,2.446000,"6","lfnst_grid_reg[10][8]/C","u_unified_p4_kernel/input_mem_reg[0][62][8]/D","SLICE_X103Y77","SLICE_X81Y12",""
90,B_kernel_control_to_p4_input_mem,-0.939000,2.918000,0.546000,2.372000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[2][18][14]/D","SLICE_X103Y71","SLICE_X84Y14",""
91,B_kernel_control_to_p4_input_mem,-0.938000,2.919000,0.546000,2.373000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[2][46][14]/D","SLICE_X103Y71","SLICE_X86Y22",""
92,E_other,-0.938000,2.919000,1.629000,1.290000,"7","u_bounded_lfnst_engine/coeff_bundle_q_reg[182]/C","u_bounded_lfnst_engine/products_q_reg[11][8]/D","SLICE_X101Y109","SLICE_X101Y111",""
93,B_kernel_control_to_p4_input_mem,-0.938000,2.919000,0.500000,2.419000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][31][12]/D","SLICE_X101Y76","SLICE_X103Y21",""
94,B_kernel_control_to_p4_input_mem,-0.938000,2.918000,0.461000,2.457000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[1][50][12]/D","SLICE_X101Y76","SLICE_X85Y17",""
95,B_kernel_control_to_p4_input_mem,-0.938000,2.918000,0.546000,2.372000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[2][58][14]/D","SLICE_X103Y71","SLICE_X84Y22",""
96,C_other_cache_read_or_response,-0.937000,2.736000,0.566000,2.170000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_960_1023_14_15/RAMA/WE","SLICE_X77Y156","SLICE_X66Y198",""
97,C_other_cache_read_or_response,-0.937000,2.736000,0.566000,2.170000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_960_1023_14_15/RAMB/WE","SLICE_X77Y156","SLICE_X66Y198",""
98,C_other_cache_read_or_response,-0.937000,2.736000,0.566000,2.170000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_960_1023_14_15/RAMC/WE","SLICE_X77Y156","SLICE_X66Y198",""
99,C_other_cache_read_or_response,-0.937000,2.736000,0.566000,2.170000,"5","fill_slot_reg/C","gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_960_1023_14_15/RAMD/WE","SLICE_X77Y156","SLICE_X66Y198",""
100,B_kernel_control_to_p4_input_mem,-0.937000,2.920000,0.549000,2.371000,"6","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/input_mem_reg[3][24][4]/D","SLICE_X100Y81","SLICE_X75Y22",""
101,B_kernel_control_to_p4_input_mem,-0.937000,2.917000,0.471000,2.446000,"6","kernel_vector_q_reg[0]_rep__1/C","u_unified_p4_kernel/input_mem_reg[3][39][10]/D","SLICE_X95Y72","SLICE_X107Y28",""
102,B_kernel_control_to_p4_input_mem,-0.936000,2.919000,0.524000,2.395000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[2][45][10]/D","SLICE_X87Y62","SLICE_X103Y32",""
103,B_kernel_control_to_p4_input_mem,-0.936000,2.916000,0.461000,2.455000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[2][38][12]/D","SLICE_X101Y76","SLICE_X86Y16",""
104,B_kernel_control_to_p4_input_mem,-0.935000,2.916000,0.554000,2.362000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[3][5][13]/D","SLICE_X101Y76","SLICE_X103Y34",""
105,B_kernel_control_to_p4_input_mem,-0.935000,2.916000,0.436000,2.480000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[0][17][11]/D","SLICE_X87Y62","SLICE_X105Y34",""
106,B_kernel_control_to_p4_input_mem,-0.934000,2.915000,0.546000,2.369000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[3][10][14]/D","SLICE_X103Y71","SLICE_X96Y11",""
107,B_kernel_control_to_p4_input_mem,-0.934000,2.916000,0.667000,2.249000,"6","lfnst_grid_reg[30][1]/C","u_unified_p4_kernel/input_mem_reg[0][6][1]/D","SLICE_X102Y81","SLICE_X80Y9",""
108,B_kernel_control_to_p4_input_mem,-0.934000,2.917000,0.524000,2.393000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[2][17][10]/D","SLICE_X87Y62","SLICE_X103Y32",""
109,B_kernel_control_to_p4_input_mem,-0.934000,2.914000,0.410000,2.504000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[1][3][13]/D","SLICE_X101Y76","SLICE_X100Y26",""
110,B_kernel_control_to_p4_input_mem,-0.934000,2.915000,0.461000,2.454000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[1][38][12]/D","SLICE_X101Y76","SLICE_X86Y16",""
111,B_kernel_control_to_p4_input_mem,-0.934000,2.914000,0.461000,2.453000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[1][6][12]/D","SLICE_X101Y76","SLICE_X89Y19",""
112,C_other_cache_kernel_or_write,-0.934000,2.828000,0.427000,2.401000,"5","u_unified_p4_kernel/slot_state_q_reg[0][1]/C","kernel_rd_raw_data_q_reg[55]/CE","SLICE_X92Y57","SLICE_X78Y204",""
113,B_kernel_control_to_p4_input_mem,-0.933000,2.913000,0.546000,2.367000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[0][62][14]/D","SLICE_X103Y71","SLICE_X87Y19",""
114,B_kernel_control_to_p4_input_mem,-0.933000,2.914000,0.501000,2.413000,"6","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/input_mem_reg[0][14][12]/D","SLICE_X101Y76","SLICE_X98Y14",""
115,B_kernel_control_to_p4_input_mem,-0.932000,2.912000,0.546000,2.366000,"6","lfnst_grid_reg[20][14]/C","u_unified_p4_kernel/input_mem_reg[1][26][14]/D","SLICE_X103Y71","SLICE_X83Y14",""
116,B_kernel_control_to_p4_input_mem,-0.932000,2.913000,0.524000,2.389000,"5","kernel_phase_q_reg[3]/C","u_unified_p4_kernel/input_mem_reg[3][37][10]/D","SLICE_X87Y62","SLICE_X102Y38",""
117,B_kernel_control_to_p4_input_mem,-0.932000,2.911000,0.574000,2.337000,"6","lfnst_grid_reg[10][8]/C","u_unified_p4_kernel/input_mem_reg[2][40][8]/D","SLICE_X103Y77","SLICE_X78Y23",""
