"site","site_type","tile","tile_x","tile_y","clock_region","legal_ff_bel_count","legal_lut_bel_count","occupied_cell_count","occupied_ff_count","occupied_lut_count","occupied_control_sets","occupied_cells"
"SLICE_X91Y77","SLICEL","CLEL_R_X59Y77","306","168","X3Y1","16","16","11","11","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;"
"SLICE_X92Y77","SLICEM","CLEM_X60Y77","309","168","X3Y1","16","16","5","5","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;"
"SLICE_X93Y77","SLICEM","CLEM_X61Y77","313","168","X3Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/s0_input_q[12][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X94Y77","SLICEL","CLEL_R_X61Y77","315","168","X3Y1","16","16","2","2","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";"
"SLICE_X95Y77","SLICEM","CLEM_X62Y77","318","168","X3Y1","16","16","0","0","0","",""
"SLICE_X96Y77","SLICEM","CLEM_X63Y77","322","168","X3Y1","16","16","0","0","0","",""
"SLICE_X97Y77","SLICEL","CLEL_R_X63Y77","324","168","X3Y1","16","16","0","0","0","",""
"SLICE_X98Y77","SLICEM","CLEM_X64Y77","327","168","X3Y1","16","16","0","0","0","",""
"SLICE_X99Y77","SLICEL","CLEL_R_X64Y77","329","168","X3Y1","16","16","0","0","0","",""
"SLICE_X100Y77","SLICEL","CLEL_R_X65Y77","333","168","X3Y1","16","16","0","0","0","",""
"SLICE_X101Y77","SLICEM","CLEM_X66Y77","336","168","X3Y1","16","16","0","0","0","",""
"SLICE_X102Y77","SLICEL","CLEL_R_X67Y77","347","168","X3Y1","16","16","0","0","0","",""
"SLICE_X103Y77","SLICEM","CLEM_R_X68Y77","348","168","X3Y1","16","16","0","0","0","",""
"SLICE_X104Y77","SLICEL","CLEL_R_X68Y77","350","168","X3Y1","16","16","0","0","0","",""
"SLICE_X105Y77","SLICEL","CLEL_R_X69Y77","354","168","X3Y1","16","16","0","0","0","",""
"SLICE_X106Y77","SLICEM","CLEM_R_X70Y77","357","168","X3Y1","16","16","0","0","0","",""
"SLICE_X107Y77","SLICEM","CLEM_R_X71Y77","361","168","X3Y1","16","16","0","0","0","",""
"SLICE_X108Y77","SLICEL","CLEL_R_X71Y77","363","168","X3Y1","16","16","0","0","0","",""
"SLICE_X109Y77","SLICEM","CLEM_R_X72Y77","366","168","X3Y1","16","16","0","0","0","",""
"SLICE_X110Y77","SLICEM","CLEM_R_X73Y77","370","168","X3Y1","16","16","0","0","0","",""
"SLICE_X111Y77","SLICEL","CLEL_R_X73Y77","372","168","X3Y1","16","16","0","0","0","",""
"SLICE_X112Y77","SLICEM","CLEM_R_X74Y77","375","168","X3Y1","16","16","0","0","0","",""
"SLICE_X40Y76","SLICEL","CLEL_L_X26Y76","162","169","X1Y1","16","16","0","0","0","",""
"SLICE_X41Y76","SLICEL","CLEL_R_X26Y76","164","169","X1Y1","16","16","0","0","0","",""
"SLICE_X42Y76","SLICEM","CLEM_X27Y76","167","169","X1Y1","16","16","0","0","0","",""
"SLICE_X43Y76","SLICEL","CLEL_R_X28Y76","174","169","X1Y1","16","16","0","0","0","",""
"SLICE_X44Y76","SLICEM","CLEM_X29Y76","177","169","X1Y1","16","16","0","0","0","",""
"SLICE_X45Y76","SLICEL","CLEL_R_X29Y76","179","169","X1Y1","16","16","0","0","0","",""
"SLICE_X46Y76","SLICEL","CLEL_L_X30Y76","180","169","X1Y1","16","16","0","0","0","",""
"SLICE_X47Y76","SLICEL","CLEL_R_X30Y76","182","169","X1Y1","16","16","0","0","0","",""
"SLICE_X48Y76","SLICEL","CLEL_R_X31Y76","186","169","X1Y1","16","16","0","0","0","",""
"SLICE_X49Y76","SLICEM","CLEM_X32Y76","189","169","X1Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_18|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X50Y76","SLICEM","CLEM_X33Y76","193","169","X1Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X51Y76","SLICEL","CLEL_R_X33Y76","195","169","X1Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_18|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X52Y76","SLICEM","CLEM_X34Y76","198","169","X1Y1","16","16","5","0","5","",";;;;"
"SLICE_X53Y76","SLICEM","CLEM_X35Y76","202","169","X1Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__1_n_0|u_dut/u_unified_p4_kernel/s0_input_q[56][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X54Y76","SLICEL","CLEL_R_X35Y76","204","169","X1Y1","16","16","21","12","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s3_valid_q_repN_1|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;;;;"
"SLICE_X55Y76","SLICEM","CLEM_X36Y76","207","169","X1Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X56Y76","SLICEM","CLEM_X37Y76","211","169","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_16|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X57Y76","SLICEL","CLEL_R_X37Y76","213","169","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_16|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X58Y76","SLICEM","CLEM_X38Y76","216","169","X2Y1","16","16","15","13","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;"
"SLICE_X59Y76","SLICEL","CLEL_R_X38Y76","218","169","X2Y1","16","16","12","12","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__0_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X60Y76","SLICEL","CLEL_R_X39Y76","222","169","X2Y1","16","16","3","3","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__0_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;"
"SLICE_X61Y76","SLICEM","CLEM_X40Y76","225","169","X2Y1","16","16","10","8","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__1_n_0|u_dut/u_unified_p4_kernel/s0_input_q[57][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;"
"SLICE_X62Y76","SLICEM","CLEM_X41Y76","229","169","X2Y1","16","16","10","4","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__15_n_0|u_dut/u_unified_p4_kernel/s0_input_q[59][15]_i_1_n_0",";;;;;;;;;"
"SLICE_X63Y76","SLICEL","CLEL_R_X41Y76","231","169","X2Y1","16","16","1","1","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][56][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",""
"SLICE_X64Y76","SLICEL","CLEL_L_X42Y76","232","169","X2Y1","16","16","0","0","0","",""
"SLICE_X65Y76","SLICEL","CLEL_R_X42Y76","234","169","X2Y1","16","16","1","1","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",""
"SLICE_X66Y76","SLICEM","CLEM_X43Y76","237","169","X2Y1","16","16","7","2","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__15_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;"
"SLICE_X67Y76","SLICEM","CLEM_X44Y76","241","169","X2Y1","16","16","8","6","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__15_n_0|u_dut/u_unified_p4_kernel/s0_input_q[7][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;"
"SLICE_X68Y76","SLICEL","CLEL_R_X44Y76","243","169","X2Y1","16","16","7","5","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__15_n_0|u_dut/u_unified_p4_kernel/s0_input_q[7][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;"
"SLICE_X69Y76","SLICEL","CLEL_L_X45Y76","244","169","X2Y1","16","16","2","2","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";"
"SLICE_X70Y76","SLICEL","CLEL_R_X45Y76","246","169","X2Y1","16","16","0","0","0","",""
"SLICE_X71Y76","SLICEM","CLEM_X46Y76","249","169","X2Y1","16","16","2","2","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";"
"SLICE_X72Y76","SLICEL","CLEL_R_X46Y76","251","169","X2Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__17_n_0|u_dut/u_unified_p4_kernel/s0_input_q[5][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X73Y76","SLICEL","CLEL_R_X47Y76","255","169","X2Y1","16","16","7","4","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;"
"SLICE_X74Y76","SLICEM","CLEM_X48Y76","258","169","X2Y1","16","16","13","8","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__17_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;"
"SLICE_X75Y76","SLICEM","CLEM_X49Y76","262","169","X2Y1","16","16","18","9","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_8|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__17_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X76Y76","SLICEL","CLEL_R_X49Y76","264","169","X2Y1","16","16","16","12","4","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__17_n_0|u_dut/u_unified_p4_kernel/s0_input_q[4][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;"
"SLICE_X77Y76","SLICEL","CLEL_L_X50Y76","265","169","X2Y1","16","16","15","9","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][7][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__16_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;"
"SLICE_X78Y76","SLICEL","CLEL_R_X50Y76","267","169","X2Y1","16","16","7","1","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__16_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;"
"SLICE_X79Y76","SLICEM","CLEM_X51Y76","270","169","X2Y1","16","16","7","1","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",";;;;;;"
"SLICE_X80Y76","SLICEL","CLEL_R_X52Y76","276","169","X2Y1","16","16","9","6","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__9_n_0|u_dut/u_unified_p4_kernel/s0_input_q[62][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X81Y76","SLICEM","CLEM_X53Y76","279","169","X2Y1","16","16","10","4","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;"
"SLICE_X82Y76","SLICEM","CLEM_X54Y76","283","169","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_3|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X83Y76","SLICEL","CLEL_R_X54Y76","285","169","X2Y1","16","16","12","9","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__13_n_0|u_dut/u_unified_p4_kernel/s0_input_q[61][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X84Y76","SLICEL","CLEL_L_X55Y76","286","169","X2Y1","16","16","7","4","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][60][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;"
"SLICE_X85Y76","SLICEL","CLEL_R_X55Y76","288","169","X2Y1","16","16","12","9","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__13_n_0|u_dut/u_unified_p4_kernel/s0_input_q[1][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0]|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X86Y76","SLICEM","CLEM_X56Y76","291","169","X2Y1","16","16","0","0","0","",""
"SLICE_X87Y76","SLICEL","CLEL_R_X56Y76","293","169","X2Y1","16","16","0","0","0","",""
"SLICE_X88Y76","SLICEL","CLEL_R_X57Y76","297","169","X2Y1","16","16","4","2","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X89Y76","SLICEM","CLEM_X58Y76","300","169","X2Y1","16","16","4","2","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X90Y76","SLICEM","CLEM_X59Y76","304","169","X3Y1","16","16","8","6","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/s0_input_q[0];u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;"
"SLICE_X91Y76","SLICEL","CLEL_R_X59Y76","306","169","X3Y1","16","16","12","10","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/s0_input_q[15][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X92Y76","SLICEM","CLEM_X60Y76","309","169","X3Y1","16","16","6","5","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/s0_input_q[15][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;"
"SLICE_X93Y76","SLICEM","CLEM_X61Y76","313","169","X3Y1","16","16","8","6","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/s0_input_q[13][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;"
"SLICE_X94Y76","SLICEL","CLEL_R_X61Y76","315","169","X3Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][15][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/s0_input_q[14][15]_i_1_n_0",";;;"
"SLICE_X95Y76","SLICEM","CLEM_X62Y76","318","169","X3Y1","16","16","0","0","0","",""
"SLICE_X96Y76","SLICEM","CLEM_X63Y76","322","169","X3Y1","16","16","0","0","0","",""
"SLICE_X97Y76","SLICEL","CLEL_R_X63Y76","324","169","X3Y1","16","16","0","0","0","",""
"SLICE_X98Y76","SLICEM","CLEM_X64Y76","327","169","X3Y1","16","16","0","0","0","",""
"SLICE_X99Y76","SLICEL","CLEL_R_X64Y76","329","169","X3Y1","16","16","0","0","0","",""
"SLICE_X100Y76","SLICEL","CLEL_R_X65Y76","333","169","X3Y1","16","16","0","0","0","",""
"SLICE_X101Y76","SLICEM","CLEM_X66Y76","336","169","X3Y1","16","16","0","0","0","",""
"SLICE_X102Y76","SLICEL","CLEL_R_X67Y76","347","169","X3Y1","16","16","0","0","0","",""
"SLICE_X103Y76","SLICEM","CLEM_R_X68Y76","348","169","X3Y1","16","16","0","0","0","",""
"SLICE_X104Y76","SLICEL","CLEL_R_X68Y76","350","169","X3Y1","16","16","0","0","0","",""
"SLICE_X105Y76","SLICEL","CLEL_R_X69Y76","354","169","X3Y1","16","16","0","0","0","",""
"SLICE_X106Y76","SLICEM","CLEM_R_X70Y76","357","169","X3Y1","16","16","0","0","0","",""
"SLICE_X107Y76","SLICEM","CLEM_R_X71Y76","361","169","X3Y1","16","16","0","0","0","",""
"SLICE_X108Y76","SLICEL","CLEL_R_X71Y76","363","169","X3Y1","16","16","0","0","0","",""
"SLICE_X109Y76","SLICEM","CLEM_R_X72Y76","366","169","X3Y1","16","16","0","0","0","",""
