index,slack,datapath_delay,logic_levels,startpoint,endpoint
865,-0.647,2.627,2,lane_product_reg_reg[127][17]/C,red_s0_data_reg[25][22]/D
866,-0.647,2.626,1,issue_cycle_reg[0]_rep/C,sched_src_reg_reg[126][2]_rep__5/D
867,-0.647,2.627,7,operand_x_reg_reg[110][15]/C,lane_product_reg_reg[110][21]/D
868,-0.647,2.627,7,operand_x_reg_reg[3][15]/C,lane_product_reg_reg[3][38]/D
869,-0.647,2.626,1,issue_active_reg_rep__2/C,sched_src_reg_reg[99][2]_rep__7/D
870,-0.647,2.627,5,vector_buf_a_reg[6][4]/C,operand_x_reg_reg[82][4]/D
871,-0.646,2.626,4,vector_buf_b_reg[37][3]/C,operand_x_reg_reg[123][3]/D
872,-0.646,2.627,7,operand_x_reg_reg[54][13]/C,lane_product_reg_reg[54][15]/D
873,-0.646,2.629,7,operand_x_reg_reg[83][11]/C,lane_product_reg_reg[83][13]/D
874,-0.646,2.627,7,operand_x_reg_reg[72][6]/C,lane_product_reg_reg[72][6]/D
875,-0.646,2.626,4,vector_buf_a_reg[52][9]/C,operand_x_reg_reg[52][9]/D
876,-0.646,2.628,6,bf_cycle_reg[3]/C,signal_reg_reg[93][20]/D
877,-0.646,2.626,4,vector_buf_b_reg[12][6]/C,operand_x_reg_reg[21][6]/D
878,-0.646,2.629,5,bf_cycle_reg[3]/C,signal_reg_reg[87][5]/D
879,-0.646,2.628,3,vector_buf_a_reg[43][12]/C,operand_x_reg_reg[116][12]/D
880,-0.646,2.626,2,lane_product_reg_reg[127][17]/C,red_s0_data_reg[58][22]/D
881,-0.646,2.625,3,lane_product_reg_reg[127][1]/C,red_s0_data_reg[40][14]/D
882,-0.646,2.628,6,bf_cycle_reg[3]/C,signal_reg_reg[109][9]/D
883,-0.646,2.628,6,bf_cycle_reg[3]/C,signal_reg_reg[98][19]/D
884,-0.645,2.626,4,red_cycle_reg[1]/C,red_s2_data_reg[4][14]/D
885,-0.645,2.626,7,operand_x_reg_reg[118][4]/C,lane_product_reg_reg[118][18]/D
886,-0.645,2.625,7,operand_x_reg_reg[118][4]/C,lane_product_reg_reg[118][7]/D
887,-0.645,2.626,2,red_s0_data_reg[63][16]/C,red_s1_data_reg[0][20]/D
888,-0.645,2.626,3,lane_product_reg_reg[127][7]/C,red_s0_data_reg[60][9]/D
889,-0.645,2.628,5,bf_cycle_reg[3]/C,signal_reg_reg[73][15]/D
890,-0.645,2.626,4,vector_buf_b_reg[43][6]/C,operand_x_reg_reg[116][6]/D
891,-0.645,2.625,1,operand_valid_reg_reg[12]/C,lane_product_reg_reg[14][0]/D
892,-0.645,2.626,6,bf_cycle_reg[3]/C,signal_reg_reg[44][21]/D
893,-0.645,2.625,1,issue_cycle_reg[4]_rep__3/C,sched_src_reg_reg[42][4]_rep__6/D
894,-0.645,2.624,1,issue_cycle_reg[4]_rep__3/C,sched_src_reg_reg[46][2]_rep/D
895,-0.644,2.627,7,operand_x_reg_reg[106][7]/C,lane_product_reg_reg[106][13]/D
896,-0.644,2.625,7,operand_x_reg_reg[88][5]/C,lane_product_reg_reg[88][5]/D
897,-0.644,2.626,3,sched_src_reg_reg[75][4]_rep__0/C,operand_x_reg_reg[43][7]/D
898,-0.644,2.625,5,vector_buf_b_reg[4][5]/C,operand_x_reg_reg[95][5]/D
899,-0.644,2.625,5,vector_buf_b_reg[8][8]/C,operand_x_reg_reg[46][8]/D
900,-0.643,2.623,1,issue_cycle_reg[2]_rep__5/C,sched_src_reg_reg[29][2]_rep__0/D
901,-0.643,2.623,5,bf_cycle_reg[1]/C,signal_reg_reg[110][5]/D
902,-0.643,2.625,5,vector_buf_a_reg[42][1]/C,operand_x_reg_reg[117][1]/D
903,-0.643,2.624,3,sched_src_reg_reg[74][5]_rep/C,operand_x_reg_reg[89][9]/D
904,-0.643,2.626,7,operand_x_reg_reg[95][4]/C,lane_product_reg_reg[95][5]/D
905,-0.643,2.624,7,operand_x_reg_reg[31][10]/C,lane_product_reg_reg[31][11]/D
906,-0.643,2.624,7,operand_x_reg_reg[53][8]/C,lane_product_reg_reg[53][22]/D
907,-0.643,2.624,7,operand_x_reg_reg[54][13]/C,lane_product_reg_reg[54][13]/D
908,-0.643,2.624,7,operand_x_reg_reg[92][4]/C,lane_product_reg_reg[92][5]/D
909,-0.643,2.626,6,bf_cycle_reg[3]/C,signal_reg_reg[93][17]/D
910,-0.643,2.624,1,issue_active_reg_rep__2/C,sched_valid_reg_reg[116]/D
911,-0.643,2.624,1,issue_active_reg_rep__2/C,sched_coeff_reg_reg[92][3]/D
912,-0.643,2.625,5,bf_cycle_reg[3]/C,signal_reg_reg[50][5]/D
913,-0.643,2.623,4,vector_buf_b_reg[28][0]/C,operand_x_reg_reg[7][0]/D
914,-0.643,2.622,6,bf_cycle_reg[1]/C,signal_reg_reg[122][11]/D
915,-0.643,2.625,2,sched_src_reg_reg[44][5]/C,operand_x_reg_reg[44][3]/D
916,-0.643,2.625,5,bf_cycle_reg[3]/C,signal_reg_reg[9][21]/D
917,-0.642,2.623,3,red_s0_data_reg[63][11]/C,red_s1_data_reg[1][17]/D
918,-0.642,2.622,3,vector_buf_b_reg[2][4]/C,operand_x_reg_reg[114][4]/D
919,-0.642,2.625,7,operand_x_reg_reg[28][9]/C,lane_product_reg_reg[28][15]/D
920,-0.642,2.623,7,operand_x_reg_reg[84][10]/C,lane_product_reg_reg[84][15]/D
921,-0.642,2.625,4,sched_src_reg_reg[70][1]_rep__2/C,operand_x_reg_reg[93][8]/D
922,-0.642,2.623,7,operand_coeff_reg_reg[111][0]/C,lane_product_reg_reg[111][11]/D
923,-0.642,2.623,2,sched_src_reg_reg[24][1]_rep__18/C,operand_x_reg_reg[68][3]/D
924,-0.642,2.625,5,bf_cycle_reg[3]/C,signal_reg_reg[53][6]/D
925,-0.642,2.623,1,issue_cycle_reg[4]_rep__2/C,sched_coeff_reg_reg[51][6]/D
926,-0.642,2.623,5,vector_buf_a_reg[54][8]/C,operand_x_reg_reg[17][8]/D
927,-0.642,2.622,5,sched_src_reg_reg[10][1]/C,operand_x_reg_reg[10][12]/D
928,-0.642,2.622,7,operand_x_reg_reg[110][15]/C,lane_product_reg_reg[110][22]/D
929,-0.642,2.622,5,lane_product_reg_reg[127][7]/C,red_s0_data_reg[4][18]/D
930,-0.642,2.622,4,sched_src_reg_reg[46][5]_rep__5/C,operand_x_reg_reg[83][2]/D
931,-0.642,2.621,1,issue_cycle_reg[4]_rep__3/C,sched_src_reg_reg[70][0]_rep__18/D
932,-0.642,2.621,3,lane_product_reg_reg[127][3]/C,red_s0_data_reg[61][9]/D
933,-0.642,2.623,5,vector_buf_a_reg[40][1]/C,operand_x_reg_reg[3][1]/D
934,-0.642,2.622,2,sched_src_reg_reg[28][4]_rep__4/C,operand_x_reg_reg[60][6]/D
935,-0.641,2.622,7,operand_x_reg_reg[123][7]/C,lane_product_reg_reg[123][17]/D
936,-0.641,2.623,7,operand_x_reg_reg[50][12]/C,lane_product_reg_reg[50][13]/D
937,-0.641,2.622,1,issue_active_reg_rep__2/C,sched_src_reg_reg[71][3]/D
938,-0.641,2.622,1,issue_active_reg_rep__2/C,sched_coeff_reg_reg[92][5]/D
939,-0.641,2.624,6,bf_cycle_reg[3]/C,signal_reg_reg[85][19]/D
940,-0.641,2.621,5,red_s1_data_reg[31][1]/C,red_s2_data_reg[5][23]/D
941,-0.641,2.621,4,lane_product_reg_reg[127][3]/C,red_s0_data_reg[56][22]/D
942,-0.641,2.623,6,bf_cycle_reg[3]/C,signal_reg_reg[53][13]/D
943,-0.641,2.620,6,bf_cycle_reg[1]/C,signal_reg_reg[98][9]/D
944,-0.641,2.620,3,sched_src_reg_reg[10][1]/C,operand_x_reg_reg[4][13]/D
945,-0.640,2.620,5,vector_buf_b_reg[55][12]/C,operand_x_reg_reg[90][12]/D
946,-0.640,2.623,6,bf_cycle_reg[3]/C,signal_reg_reg[93][16]/D
947,-0.640,2.621,7,operand_x_reg_reg[15][1]/C,lane_product_reg_reg[15][19]/D
948,-0.640,2.620,4,sched_src_reg_reg[29][5]_rep/C,operand_x_reg_reg[79][6]/D
949,-0.640,2.620,1,issue_active_reg_rep__2/C,sched_src_reg_reg[70][0]_rep__19/D
950,-0.640,2.622,4,vector_buf_a_reg[14][2]/C,operand_x_reg_reg[98][2]/D
951,-0.640,2.620,5,red_s1_data_reg[31][1]/C,red_s2_data_reg[5][21]/D
952,-0.640,2.623,6,bf_cycle_reg[3]/C,signal_reg_reg[95][17]/D
953,-0.640,2.619,5,sched_src_reg_reg[10][1]/C,operand_x_reg_reg[10][14]/D
954,-0.639,2.621,7,operand_x_reg_reg[87][15]/C,lane_product_reg_reg[87][20]/D
955,-0.639,2.621,6,bf_cycle_reg[3]/C,signal_reg_reg[71][9]/D
956,-0.639,2.620,1,issue_cycle_reg[2]/C,sched_coeff_reg_reg[114][1]/D
957,-0.639,2.619,2,sched_src_reg_reg[67][1]_rep__8/C,operand_x_reg_reg[91][8]/D
958,-0.639,2.618,4,lane_product_reg_reg[127][1]/C,red_s0_data_reg[40][16]/D
959,-0.639,2.619,4,lane_product_reg_reg[127][4]/C,red_s0_data_reg[0][22]/D
960,-0.639,2.619,5,vector_buf_b_reg[39][13]/C,operand_x_reg_reg[84][13]/D
961,-0.639,2.620,5,vector_buf_b_reg[33][9]/C,operand_x_reg_reg[46][9]/D
962,-0.639,2.619,1,issue_cycle_reg[3]_rep__4/C,sched_coeff_reg_reg[22][0]/D
963,-0.639,2.621,5,vector_buf_b_reg[7][10]/C,operand_x_reg_reg[70][10]/D
964,-0.639,2.618,1,issue_active_reg_rep__2/C,sched_coeff_reg_reg[103][1]/D
965,-0.638,2.620,7,operand_x_reg_reg[87][15]/C,lane_product_reg_reg[87][17]/D
966,-0.638,2.619,5,red_cycle_reg[1]/C,red_s2_data_reg[4][16]/D
967,-0.638,2.620,3,sched_src_reg_reg[75][4]/C,operand_x_reg_reg[75][4]/D
968,-0.638,2.621,7,operand_x_reg_reg[18][8]/C,lane_product_reg_reg[18][11]/D
969,-0.638,2.621,7,operand_x_reg_reg[39][5]/C,lane_product_reg_reg[39][13]/D
970,-0.638,2.620,4,sched_src_reg_reg[70][1]_rep__6/C,operand_x_reg_reg[108][0]/D
971,-0.638,2.621,7,operand_x_reg_reg[79][15]/C,lane_product_reg_reg[79][16]/D
972,-0.638,2.619,4,lane_product_reg_reg[127][4]/C,red_s0_data_reg[7][22]/D
973,-0.638,2.618,5,vector_buf_a_reg[11][7]/C,operand_x_reg_reg[111][7]/D
974,-0.638,2.617,5,sched_src_reg_reg[10][1]/C,operand_x_reg_reg[10][8]/D
975,-0.638,2.619,6,bf_cycle_reg[3]/C,signal_reg_reg[77][17]/D
976,-0.638,2.533,1,red_cycle_reg[0]/C,dot_value_bank_reg[0][44][1]/CE
977,-0.638,2.618,7,operand_x_reg_reg[3][15]/C,lane_product_reg_reg[3][22]/D
978,-0.637,2.618,7,operand_x_reg_reg[82][15]/C,lane_product_reg_reg[82][20]/D
979,-0.637,2.617,3,sched_src_reg_reg[67][3]_rep__0/C,operand_x_reg_reg[23][14]/D
980,-0.637,2.618,5,vector_buf_b_reg[7][15]/C,operand_x_reg_reg[70][15]/D
981,-0.637,2.620,7,operand_x_reg_reg[28][9]/C,lane_product_reg_reg[28][38]/D
982,-0.637,2.618,7,operand_x_reg_reg[62][4]/C,lane_product_reg_reg[62][14]/D
983,-0.637,2.618,7,operand_x_reg_reg[88][5]/C,lane_product_reg_reg[88][11]/D
984,-0.637,2.618,3,lane_product_reg_reg[127][7]/C,red_s0_data_reg[60][10]/D
985,-0.637,2.618,5,vector_buf_a_reg[19][7]/C,operand_x_reg_reg[10][7]/D
986,-0.637,2.617,5,vector_buf_a_reg[23][10]/C,operand_x_reg_reg[7][10]/D
987,-0.637,2.617,4,vector_buf_b_reg[49][12]/C,operand_x_reg_reg[9][12]/D
988,-0.637,2.619,6,bf_cycle_reg[3]/C,signal_reg_reg[93][9]/D
989,-0.637,2.616,7,operand_coeff_reg_reg[69][7]/C,lane_product_reg_reg[69][15]/D
990,-0.637,2.617,4,lane_product_reg_reg[127][7]/C,red_s0_data_reg[4][14]/D
991,-0.636,2.618,7,operand_x_reg_reg[87][15]/C,lane_product_reg_reg[87][39]/D
992,-0.636,2.617,5,bf_cycle_reg[1]/C,signal_reg_reg[118][5]/D
993,-0.636,2.618,7,operand_x_reg_reg[47][6]/C,lane_product_reg_reg[47][8]/D
994,-0.636,2.619,7,operand_x_reg_reg[57][6]/C,lane_product_reg_reg[57][22]/D
995,-0.636,2.619,7,operand_x_reg_reg[23][14]/C,lane_product_reg_reg[23][14]/D
996,-0.636,2.617,4,vector_buf_a_reg[28][5]/C,operand_x_reg_reg[74][5]/D
997,-0.636,2.617,5,vector_buf_a_reg[6][5]/C,operand_x_reg_reg[117][5]/D
998,-0.636,2.617,4,vector_buf_a_reg[59][10]/C,operand_x_reg_reg[122][10]/D
999,-0.636,2.616,4,lane_product_reg_reg[127][0]/C,red_s0_data_reg[63][20]/D
1000,-0.636,2.531,1,red_cycle_reg[0]/C,dot_value_bank_reg[0][40][1]/CE
